Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_NC_21283,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21284,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21285,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21286,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21275,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21274,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21277,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21276,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21271,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21273,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21272,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21279,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21278,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22177,2789,2520,2487,51,48,67,410,327,382,10,8,10
PCA_NC_22176,34,40,45,6,6,6,82,78,59,49,48,36
PCA_NC_22175,6,6,4,6,2,0,64,69,90,0,4,0
PCA_NC_22174,312,216,224,30,34,50,242,244,186,66,98,104
PCA_NC_22173,369,316,352,14,22,30,302,330,264,140,352,402
PCA_NC_22172,650,567,566,32,64,58,656,600,576,2096,2422,2386
PCA_NC_22171,60,38,34,8,4,8,149,207,306,78,100,77
PCA_NC_22170,0,0,0,8,8,2,18,10,10,929,487,565
PCA_NC_22179,22,16,9,4,2,3,62110,65453,68576,6,8,9
PCA_NC_22178,1831,1846,1603,1204,924,1386,6095,5841,6068,2586,3118,3772
PCA_NC_22182,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22180,8,12,2,4,8,11,84091,85243,85849,80,30,68
PCA_NC_22181,1108,1176,1068,130,84,141,673,658,709,551,1256,1358
PCA_NC_22167,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22168,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22169,824,736,750,34,40,50,548,518,480,780,1201,1239
PCA_NC_24969,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24970,12,6,10,4,0,0,4,10,6,78,120,126
PCA_NC_24978,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24976,2547,2290,2115,109,118,168,1828,1588,1716,1717,2839,3088
PCA_NC_24979,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24975,230,260,145,274,183,265,1734,1707,1721,8797,7868,8736
PCA_NC_24974,0,0,0,0,0,0,0,0,2,0,0,0
PCA_NC_24977,0,4,0,0,0,0,6,4,4,18,23,62
PCA_NC_24971,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24973,0,0,0,0,0,0,0,2,4,0,0,0
PCA_NC_24972,0,0,0,0,0,0,2,0,0,0,0,0
PCA_NC_21757,721,607,670,14,4,12,112,124,141,72,121,117
PCA_NC_21769,155,109,122,0,2,4,18,13,22,518,482,412
PCA_NC_21768,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21763,4,6,4,10,2,11,69,44,50,0,4,2
PCA_NC_21762,0,2,2,0,0,0,0,0,2,0,0,0
PCA_NC_21761,14,8,16,0,0,0,108,119,120,0,0,0
PCA_NC_21760,0,0,0,0,0,0,77,15,21,0,0,0
PCA_NC_21767,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21766,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21765,18,6,10,0,0,0,82,184,120,0,0,0
PCA_NC_21764,23,35,23,0,2,1,25,21,26,3,18,13
PCA_NC_21772,0,0,2,2,0,0,2,0,6,6,0,10
PCA_NC_21773,668,578,610,159,94,141,892,912,882,447,883,848
PCA_NC_21774,5601,7038,6056,20,8,32,36,29,26,0,27,9
PCA_NC_21775,1468,1213,1265,72,78,102,1026,1051,1080,1529,2128,2400
PCA_NC_21776,2359,2211,2121,390,289,386,3714,3535,3655,1456,1872,2194
PCA_NC_21777,10,12,8,2,0,0,9,10,8,82,130,116
PCA_NC_21770,250,230,316,0,2,10,25,25,27,207,300,475
PCA_NC_21771,16,10,22,16,11,14,68,89,109,476,655,697
PCA_NC_21758,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21759,2,2,0,0,0,0,0,0,2,0,0,0
PCA_NC_15759,533,541,428,225,165,285,1041,930,851,42,24,34
PCA_NC_15751,0,0,2,180,183,287,245,236,210,271,94,145
PCA_NC_15750,1458,1471,1529,22,9,13,22,24,24,0,2,4
PCA_NC_15753,24,11,19,2,0,0,25,9,6,40,23,16
PCA_NC_15752,1881,1588,1016,687,587,981,18112,17108,16906,1465,3668,4074
PCA_NC_15755,0,0,0,0,0,0,2,2,0,0,4,12
PCA_NC_15757,1310,1363,893,1175,1078,1487,6997,6750,6824,15980,23474,26979
PCA_NC_15756,2,6,0,28,11,27,15,22,21,295,192,198
PCA_NC_15760,4931,4423,4104,143,125,171,11711,12910,13892,276,294,359
PCA_NC_15761,0,0,0,0,0,0,2,2,0,54,95,118
PCA_NC_15762,755,724,687,91,59,80,799,835,803,6213,12739,13158
PCA_NC_15763,6651,6337,5931,492,380,567,4694,5055,4445,1756,2352,2682
PCA_NC_15764,1,0,3,0,1,4,4,0,6,0,0,0
PCA_NC_15765,0,0,0,0,0,0,46,56,36,0,0,0
PCA_NC_15766,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15767,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15748,1292,1161,934,208,148,248,8140,8219,8284,3042,4772,5633
PCA_NC_15749,11647,11582,11455,249,164,257,434,410,475,93,78,113
PCA_NC_15746,0,2,0,15,9,12,8,12,9,64,46,93
PCA_NC_15747,0,0,0,45,32,41,43,34,22,2,0,12
PCA_NC_15768,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15769,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15758,121,146,206,0,10,16,117,126,91,0,10,0
PCA_NC_15754,10510,9418,8415,585,638,834,5615,5483,5167,33892,46780,53026
PCA_NC_15770,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21712,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21713,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21710,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21711,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21716,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21717,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21714,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21715,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21718,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21719,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21721,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21720,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21709,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27518,2,0,0,0,0,0,0,0,0,0,0,2
PCA_NC_27513,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27516,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27517,0,0,0,0,0,0,0,0,0,8,0,0
PCA_NC_27514,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27515,0,0,0,2,0,0,30,36,24,426,550,716
PCA_NC_21859,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21858,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21851,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21850,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21853,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21852,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21855,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21854,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21857,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21856,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21860,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21861,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21862,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21863,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21864,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21865,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27440,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27441,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27442,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27443,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27444,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27437,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27439,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27438,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25833,77335,76632,69580,22,18,19,99,128,120,313,282,417
PCA_NC_25832,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25831,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25830,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25837,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25836,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25835,1265,1201,1230,186,211,243,1734,1619,1510,2837,2825,2787
PCA_NC_25834,2,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25838,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19348,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19349,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19347,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19359,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19358,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19351,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19350,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19353,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19352,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19355,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19354,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19357,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19356,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19360,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19361,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19362,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19363,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19364,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22412,1121,912,947,100,92,132,2180,2059,1960,3055,4176,4566
PCA_NC_22413,10561,9532,9275,48,56,73,580,583,634,2015,3693,4360
PCA_NC_22414,3563,3541,3334,206,156,240,1687,1779,1710,2822,3725,4156
PCA_NC_22415,467,537,434,13,8,12,14,18,10,64,70,103
PCA_NC_22416,2149,2239,1975,451,314,586,3112,3292,3105,19639,22972,24206
PCA_NC_22417,502,471,476,110,107,137,774,853,762,1419,2845,2922
PCA_NC_22418,404,242,172,16,17,16,10215,10556,10171,11282,28349,31832
PCA_NC_22419,0,0,0,0,0,0,3,6,3,234,281,357
PCA_NC_22410,130,196,84,0,4,0,3422,3470,3365,8,0,12
PCA_NC_22411,626,619,617,162,162,200,1425,1297,1331,3446,3894,4075
PCA_NC_22409,1002,927,753,569,500,623,3782,3482,3416,2994,5816,6594
PCA_NC_22408,0,0,0,0,0,0,0,3,0,0,0,0
PCA_NC_22407,2562,2372,2033,223,202,291,2163,1918,1830,1398,2587,2976
PCA_NC_22406,4,0,12,6,0,0,18,24,28,208,224,236
PCA_NC_22420,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20649,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20648,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20647,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20646,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20645,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20644,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20643,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20641,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20640,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20638,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20639,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20636,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20637,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20634,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20635,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20642,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20650,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20651,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23071,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23070,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23073,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23072,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23065,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23069,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23066,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23067,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23064,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23062,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23063,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23060,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23061,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23068,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23475,1,2,4,0,2,2,17,28,26,159,126,89
PCA_NC_23474,1,0,0,0,0,0,0,2,2,0,0,0
PCA_NC_23477,340,133,207,6,16,18,182,199,158,294,354,324
PCA_NC_23476,754,496,532,74,86,74,654,618,796,170,384,474
PCA_NC_23471,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23470,67,69,66,2,0,0,0,2,2,0,0,8
PCA_NC_23473,0,0,2,0,0,0,4,6,2,0,0,2
PCA_NC_23472,1390,1082,1034,64,88,96,1130,996,944,1058,1306,1453
PCA_NC_23468,135,143,120,0,8,6,5,24,9,4,0,1
PCA_NC_23469,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23466,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23467,278,202,162,12,44,6,114,87,116,36,60,132
PCA_NC_23464,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23465,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24292,0,0,0,0,0,0,2,0,2,0,0,0
PCA_NC_24293,8,6,4,0,0,0,0,0,0,0,8,0
PCA_NC_24294,95,66,96,0,0,0,2,0,0,0,0,14
PCA_NC_24295,157,170,143,0,0,0,2,2,0,0,4,0
PCA_NC_24296,0,0,0,0,0,0,0,2,0,0,0,0
PCA_NC_24297,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24298,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24299,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24302,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24303,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24300,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24301,0,0,0,0,0,0,0,3,3,3,1,3
PCA_NC_24306,0,0,0,0,0,0,2,1,6,0,0,10
PCA_NC_24307,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24304,0,0,0,0,0,0,0,0,0,0,5,2
PCA_NC_24305,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20315,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20319,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20318,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20311,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20310,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20313,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20312,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20314,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20317,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20316,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20320,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20321,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20322,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20308,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20309,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20306,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20307,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20305,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21248,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21249,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21244,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21245,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21246,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21247,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21241,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21242,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21243,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21255,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21254,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21256,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21253,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21252,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21251,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21250,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24018,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24019,0,0,0,0,0,0,0,0,0,0,0,2
PCA_NC_24023,0,0,2,0,4,0,26,34,54,160,206,242
PCA_NC_24021,1333,1020,612,0,0,0,1005,1221,1448,0,0,8
PCA_NC_24020,500,470,395,289,227,289,1566,1457,1767,795,1431,1807
PCA_NC_24027,0,16,4,0,0,0,32,18,22,33,62,64
PCA_NC_24026,4012,3208,4431,124,70,81,4919,5118,5307,4922,8116,8908
PCA_NC_24025,95,79,56,874,857,1025,4349,4161,3826,10248,6240,7212
PCA_NC_24024,3,0,2,0,0,0,2,2,0,12,4,0
PCA_NC_18789,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18788,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18783,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18782,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18785,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18784,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18787,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18786,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18796,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18797,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18794,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18795,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18792,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18793,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18790,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18791,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18777,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18778,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24919,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24930,0,4,0,0,0,0,6,6,0,30,32,26
PCA_NC_24926,17,23,8,4,12,5,359,367,340,354,373,387
PCA_NC_24927,1936,1810,1941,96,51,79,752,782,670,1387,2612,2619
PCA_NC_24924,10,4,4,18,4,16,576,701,775,888,1670,2019
PCA_NC_24925,4,2,4,0,0,0,87,52,69,12,11,37
PCA_NC_24922,5824,4895,4921,73,90,106,1450,1300,1253,784,1920,1986
PCA_NC_24923,30,50,50,50,34,80,4020,4064,3983,10947,23376,25995
PCA_NC_24920,500,700,525,108,74,60,408,478,434,899,1028,1214
PCA_NC_24921,1873,1664,1556,106,96,156,1459,1428,1322,1336,2038,2492
PCA_NC_24928,844,864,846,33,22,22,318,351,312,4436,3788,4070
PCA_NC_24929,3059,2963,2129,71,82,132,2114,1894,2005,3159,5942,6584
PCA_NC_25356,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25357,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25358,2041,2024,1938,229,184,287,2390,2496,2393,2253,4579,4643
PCA_NC_25359,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25363,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25362,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_25361,0,2,0,0,0,0,0,0,0,0,0,0
PCA_NC_25360,0,0,0,0,0,0,0,0,0,2,0,6
PCA_NC_25366,0,0,0,4,0,0,4,2,2,0,6,2
PCA_NC_25365,60,60,60,1,6,5,123,125,111,146,233,281
PCA_NC_25364,19,12,12,0,0,4,23,28,24,40,61,63
PCA_NC_21604,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21605,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21606,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21600,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21601,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21602,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21603,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21608,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21609,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21610,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21597,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21598,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21599,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21607,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23307,12,4,15,0,0,0,547,299,319,7,0,2
PCA_NC_23308,0,0,0,0,0,0,10,14,8,0,4,15
PCA_NC_23320,0,0,0,0,0,0,0,0,0,0,0,2
PCA_NC_23318,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23319,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23314,0,0,0,0,0,0,0,0,0,1,0,0
PCA_NC_23315,0,0,0,0,0,0,0,0,0,6,2,0
PCA_NC_23316,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23317,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23310,138,140,94,698,648,988,5368,5103,5015,51259,66782,70228
PCA_NC_23311,268,230,176,24,28,38,438,454,496,5021,1857,1806
PCA_NC_23312,1,0,0,0,0,0,2,4,3,4,38,15
PCA_NC_23313,624,596,668,43,28,52,1194,1340,1181,4048,3647,3708
PCA_NC_26667,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26666,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26665,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26664,0,0,0,0,0,0,0,2,0,0,0,0
PCA_NC_26669,649,548,368,168,127,164,1807,1802,1703,15550,27677,30731
PCA_NC_26668,0,0,0,0,0,2,56,56,42,150,384,454
PCA_NC_26670,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26671,2,0,0,0,0,0,0,2,0,2,0,0
PCA_NC_26672,2,0,0,0,0,0,0,4,0,3,5,2
PCA_NC_26784,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26785,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26786,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26787,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26782,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_26783,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23624,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23625,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23626,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23627,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23622,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23623,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23628,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23629,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23632,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23631,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_23630,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27619,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27618,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27615,2,4,0,0,0,0,0,2,0,0,2,0
PCA_NC_27617,0,0,0,0,0,0,0,2,0,0,0,0
PCA_NC_27616,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_27620,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21346,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21350,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21345,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21344,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21347,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21341,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21340,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21343,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21342,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21349,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21348,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21351,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21337,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21338,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_21339,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22974,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22973,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22972,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22971,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22970,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_22968,0,0,0,0,0,0,0,0,0,0,0,0
