Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_SD_26470,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26471,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26074,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26072,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26073,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26071,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21949,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21948,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21947,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21946,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21945,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21944,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21950,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21951,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25433,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25432,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25431,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25430,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25435,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25434,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25428,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25429,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23828,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23829,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23826,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23827,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23824,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23825,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23822,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23823,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26928,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26388,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26386,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26387,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22331,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22330,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22332,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22326,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22327,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22324,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22325,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22323,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22328,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22329,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21437,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21436,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21435,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21434,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21439,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21438,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21440,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20347,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20348,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20349,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20354,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20351,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20350,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20353,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20352,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20355,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20356,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22049,349,399,476,139,262,243,1485,1562,1234,98,56,22
PCA_SD_22048,698,720,995,58,127,78,1610,1938,1519,966,901,1007
PCA_SD_22047,2755,3179,3088,900,1677,1245,33197,37406,32764,81203,187937,52363
PCA_SD_22046,1661,1909,2432,104,174,154,3118,3316,3017,2960,1644,2094
PCA_SD_22045,17,34,36,0,2,2,6,9,14,29,8,20
PCA_SD_22044,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22050,2,0,0,6,4,2,24,36,25,589,606,920
PCA_SD_23239,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23238,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23237,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23236,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23235,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23234,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23233,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23232,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23231,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23994,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23995,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23990,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23991,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23992,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23993,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25070,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25068,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25069,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25073,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25072,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25071,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25065,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25066,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25067,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24030,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24031,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24032,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24033,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24029,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24028,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24027,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24026,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26394,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26393,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26392,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21921,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21920,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21922,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21914,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21915,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21916,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21917,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21913,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21918,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21919,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23215,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23214,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23217,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23216,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23211,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23210,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23213,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23212,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23218,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22981,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22982,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22980,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22979,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22978,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22973,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22972,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22977,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22976,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22975,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22974,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24912,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24911,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24910,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24908,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24906,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24907,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24909,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26689,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26688,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26690,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22119,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22124,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22125,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22126,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22127,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22120,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22121,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22122,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22123,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26483,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26482,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26485,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26484,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_24432,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24433,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24434,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24436,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24435,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22065,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22064,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22067,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22066,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22061,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22060,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22063,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22062,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22059,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23259,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23258,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23253,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23252,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23255,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23254,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23257,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23260,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23261,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25727,729,764,944,28,48,42,2209,2125,2313,388,1976,312
PCA_SD_25725,4,2,0,0,0,0,7,13,5,14,6,12
PCA_SD_25724,0,0,0,0,0,0,2,5,4,0,0,0
PCA_SD_25723,108,106,160,136,250,188,3490,3866,3339,3418,16929,3333
PCA_SD_25728,512,532,557,11,38,25,681,741,676,246,146,176
PCA_SD_25726,2,0,0,1,0,0,8,8,0,20,18,6
PCA_SD_24638,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24639,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24636,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24637,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24634,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24635,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24632,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24633,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26562,1474,1774,1718,205,323,294,5548,5679,5568,11277,14230,7761
PCA_SD_26563,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24531,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24530,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24533,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24532,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24535,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24534,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24537,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24536,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24538,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26285,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26284,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26286,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22674,440,458,594,10,28,24,504,652,624,68,948,118
PCA_SD_22675,2,2,14,0,0,0,34,74,42,32,20,35
PCA_SD_22676,0,0,0,0,0,0,0,0,0,2,22,4
PCA_SD_22677,1183,1155,1436,30,36,20,925,1036,928,2050,1079,1889
PCA_SD_22678,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22679,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22684,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22681,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22680,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22683,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22682,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25622,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25623,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25620,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25621,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25624,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25617,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25619,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25618,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25680,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25681,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25682,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25675,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25677,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25676,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25679,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25678,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26929,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23176,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23177,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23178,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23179,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23189,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23188,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23181,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23180,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23183,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23182,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23185,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23184,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23187,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23186,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25309,4,4,10,0,0,0,20,2,6,150,32,102
PCA_SD_25308,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_25305,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25307,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25306,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25310,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25311,2,4,12,0,0,0,2,0,8,4,2,0
PCA_SD_17915,9,6,31,0,0,0,6,25,16,16,25,14
PCA_SD_17914,0,0,0,0,0,0,8,18,16,0,0,0
PCA_SD_17917,479,566,684,19,28,29,1146,1214,1158,6340,3132,4640
PCA_SD_17916,257,218,394,4,4,14,191,172,198,858,1198,415
PCA_SD_17913,214,269,246,15,26,13,2035,2426,2232,270,438,213
PCA_SD_17912,62,74,45,307,468,432,2227,2138,2107,50,30,39
PCA_SD_17919,1683,1572,2098,64,108,94,2044,2496,2079,884,606,450
PCA_SD_17918,57,62,69,0,4,2,50,63,50,14,30,16
PCA_SD_17924,206,276,330,14,12,14,308,422,294,252,114,284
PCA_SD_17925,345,311,423,22,38,36,573,659,597,1437,311,1454
PCA_SD_17926,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_17927,5,2,3,2,0,0,6,10,0,0,0,6
PCA_SD_17920,0,2,0,4,0,0,20,60,14,22,6,28
PCA_SD_17921,2,0,0,0,4,0,0,16,0,4,2,45
PCA_SD_17928,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_17923,2,2,4,0,2,0,34,48,46,0,0,0
PCA_SD_17922,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22764,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22765,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22762,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22760,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22761,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22763,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22757,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22759,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22758,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26625,461,509,590,8,12,16,301,294,272,206,76,182
PCA_SD_26624,889,975,1264,42,88,78,1566,1656,1504,1122,778,804
PCA_SD_26903,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26678,1113,1298,1508,4,38,16,881,1009,788,786,1080,584
PCA_SD_24799,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24798,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24797,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24804,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24801,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24800,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24803,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24802,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26933,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26506,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26507,0,0,0,0,0,0,4,4,2,12,6,18
PCA_SD_26508,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22593,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22595,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22594,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22597,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22596,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22599,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22598,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22601,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22600,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22498,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22499,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22504,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22502,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22503,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22500,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22501,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23718,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23719,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23721,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23720,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23723,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23722,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23715,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23716,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23717,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21451,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21450,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21453,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21452,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21455,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21454,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21456,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21459,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21458,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21460,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26567,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26568,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26569,0,0,0,0,0,2,0,0,0,0,0,0
PCA_SD_24160,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24161,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24162,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24157,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24156,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24155,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24159,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24158,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24001,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23996,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23997,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23998,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23999,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24005,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24004,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24000,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24003,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24002,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24591,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24590,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24593,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24592,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24585,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24588,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24589,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24586,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24587,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25459,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25458,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25460,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25461,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20346,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20344,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20345,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20342,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20343,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20340,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20341,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20339,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26793,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_26794,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25784,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_25781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25783,0,0,10,0,0,0,2,0,2,19,2,11
PCA_SD_25782,106,110,104,0,0,2,8,2,6,102,32,144
PCA_SD_25330,3,0,4,0,0,0,0,0,4,4,0,0
PCA_SD_25331,297,263,300,18,46,16,968,1088,970,405,211,266
PCA_SD_25332,26,30,56,0,0,0,98,143,54,272,14,206
PCA_SD_25333,18,20,30,0,2,0,0,4,5,0,0,0
PCA_SD_25334,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25335,2,4,4,0,0,0,2,4,2,14,4,0
PCA_SD_25997,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25998,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25999,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26000,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26002,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26001,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24140,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24141,495,570,649,12,37,54,1712,1417,1684,790,1013,576
PCA_SD_24142,78,89,111,0,6,10,216,188,204,165,66,208
PCA_SD_24143,2,2,4,0,0,0,12,12,10,22,4,40
PCA_SD_24144,60,44,48,2,2,6,185,231,132,70,0,29
PCA_SD_24145,8,2,21,0,0,0,24,18,10,4,8,4
PCA_SD_24139,2,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24847,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24849,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24848,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24854,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24852,0,0,0,0,0,0,0,0,0,0,0,0
