Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.pcontig_006.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.488,147,133,132,17,45,23,49,28,27,121,398,200,64,70,64
evm.model.pcontig_006.489,1,0,0,396,1059,391,32,19,27,133,228,170,0,0,1
evm.model.pcontig_006.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.481,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_006.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.484,2,4,2,0,0,0,0,0,0,0,1,4,1,0,0
evm.model.pcontig_006.485,0,0,0,14,17,10,1,1,1,3,7,6,0,0,0
evm.model.pcontig_006.486,0,0,0,3,4,4,0,0,0,0,1,1,0,0,0
evm.model.pcontig_006.487,92,99,107,26,42,19,11,19,11,83,184,82,28,29,43
evm.model.pcontig_006.132,158,103,131,125,301,117,58,104,40,261,742,276,97,74,82
evm.model.pcontig_006.133,907,917,1001,7,18,9,3,1,0,6,163,70,501,529,685
evm.model.pcontig_006.135,485,442,495,25,71,20,11,18,9,100,275,93,159,113,176
evm.model.pcontig_006.318,0,0,0,2,9,3,0,1,0,1,3,0,0,0,0
evm.model.pcontig_006.50,0,0,0,9,47,11,3,2,2,15,17,30,0,0,0
evm.model.pcontig_006.51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
evm.model.pcontig_006.54,0,3,0,5,3,3,1,0,0,2,7,2,1,1,0
evm.model.pcontig_006.55,591,542,598,129,325,99,27,38,16,142,580,389,119,105,129
evm.model.pcontig_006.56,1828,1290,1889,19,99,44,111,166,118,586,2564,1669,460,341,408
evm.model.pcontig_006.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.206,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0
evm.model.pcontig_006.207,98,138,139,0,1,4,0,0,0,0,2,0,23,15,29
evm.model.pcontig_006.204,722,688,789,47,107,32,16,44,22,209,569,170,406,374,352
evm.model.pcontig_006.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.202,61,75,84,21,31,18,19,16,15,60,552,323,34,62,51
evm.model.pcontig_006.203,367,405,457,29,78,32,16,27,17,102,236,73,306,217,293
evm.model.pcontig_006.200,697,611,667,37,112,42,15,17,14,135,427,132,198,162,230
evm.model.pcontig_006.201,810,731,847,8,25,12,50,83,49,298,869,348,305,233,300
evm.model.pcontig_006.208,566,465,543,57,184,64,40,45,20,204,628,259,197,182,202
evm.model.pcontig_006.209,12,12,16,274,660,276,285,246,260,714,3533,1745,10,5,10
evm.model.pcontig_006.501,1574,1621,1687,3,16,18,0,0,0,16,9,0,1672,1369,1342
evm.model.pcontig_006.500,614,668,713,114,304,111,40,42,46,262,420,167,435,354,372
evm.model.pcontig_006.503,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0
evm.model.pcontig_006.505,70,57,82,29,60,19,7,14,9,37,90,49,32,23,44
evm.model.pcontig_006.504,12,31,23,0,1,0,0,0,0,7,3,1,13,4,12
evm.model.pcontig_006.196,698,528,679,60,171,56,24,36,24,149,939,413,306,241,255
evm.model.pcontig_006.194,0,1,0,0,0,0,0,0,0,1,3,1,0,1,1
evm.model.pcontig_006.195,581,499,508,70,128,75,4,11,3,58,109,58,40,28,38
evm.model.pcontig_006.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.193,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_006.190,0,0,0,0,0,0,0,0,1,0,42,23,0,0,0
evm.model.pcontig_006.191,10,7,9,8,18,8,5,3,3,22,43,34,1,1,2
evm.model.pcontig_006.199,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
evm.model.pcontig_006.220,15,7,9,8,22,6,0,0,0,2,1,0,8,10,10
evm.model.pcontig_006.221,1,2,5,143,245,123,1,0,1,14,16,8,4,1,4
evm.model.pcontig_006.222,121,97,136,3,3,2,3,17,9,43,126,34,59,84,68
evm.model.pcontig_006.223,43,44,56,1,3,1,26,11,22,66,272,120,36,22,29
evm.model.pcontig_006.508,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0
evm.model.pcontig_006.502,2,0,1,3,21,4,9,16,16,54,117,77,4,1,1
evm.model.pcontig_006.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.506,33,26,36,14,17,10,1,1,2,6,40,17,10,6,12
evm.model.pcontig_006.445,1,7,3,38,130,18,3,0,0,24,882,163,8,10,12
evm.model.pcontig_006.96,175,142,176,39,59,33,45,52,56,158,464,226,92,70,69
evm.model.pcontig_006.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.90,0,0,0,12,24,11,0,0,0,38,31,0,0,0,0
evm.model.pcontig_006.91,140,138,194,6,15,11,10,13,5,63,242,120,81,39,51
evm.model.pcontig_006.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.248,1,0,0,653,1420,587,7,3,5,77,141,34,0,0,0
evm.model.pcontig_006.249,152,161,153,0,3,1,6,14,6,32,97,39,55,61,59
evm.model.pcontig_006.242,433,388,425,69,172,61,33,128,39,414,1707,528,206,151,221
evm.model.pcontig_006.243,4,14,12,0,11,6,0,1,0,1,3,0,5,9,1
evm.model.pcontig_006.240,310,233,347,19,33,24,9,17,16,99,236,100,102,129,113
evm.model.pcontig_006.241,37,38,46,0,1,0,0,0,0,0,11,3,6,1,7
evm.model.pcontig_006.246,270,238,337,75,130,73,10,20,13,101,241,86,102,69,82
evm.model.pcontig_006.247,484,320,466,174,408,119,100,131,87,285,863,421,247,243,215
evm.model.pcontig_006.244,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
evm.model.pcontig_006.245,413,323,363,88,285,107,18,48,21,168,334,136,259,224,197
evm.model.pcontig_006.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.95,466,468,553,36,127,49,8,19,8,96,195,63,197,147,180
evm.model.pcontig_006.98,2,0,2,0,0,0,0,0,0,0,0,0,2,1,1
evm.model.pcontig_006.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.417,128,132,191,10,20,6,5,8,9,17,83,40,68,26,44
evm.model.pcontig_006.288,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
evm.model.pcontig_006.289,113,108,144,25,63,26,9,11,6,82,136,66,68,32,70
evm.model.pcontig_006.415,341,347,348,190,449,168,100,104,90,350,1308,556,210,166,201
evm.model.pcontig_006.456,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
evm.model.pcontig_006.118,4,9,14,4,1,2,0,0,0,8,6,3,0,0,2
evm.model.pcontig_006.119,104,78,99,2,16,9,0,1,0,7,9,7,50,68,72
evm.model.pcontig_006.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.112,0,0,0,166,514,194,0,0,0,29,17,1,0,0,0
evm.model.pcontig_006.113,1632,1531,1726,11,53,31,59,66,45,219,1028,530,664,497,664
evm.model.pcontig_006.110,168,149,159,17,72,17,11,24,22,68,243,132,55,55,58
evm.model.pcontig_006.430,640,525,702,12,34,9,65,131,63,545,1718,706,303,267,291
evm.model.pcontig_006.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.432,34,46,49,26,51,13,2,0,2,6,23,14,31,26,22
evm.model.pcontig_006.439,0,0,0,102,268,82,8,13,8,31,163,67,0,0,0
evm.model.pcontig_006.438,28,55,30,303,670,359,215,277,180,533,1843,785,39,21,22
evm.model.pcontig_006.373,898,861,973,222,413,187,117,133,110,564,1871,841,444,376,418
evm.model.pcontig_006.325,776,711,851,97,214,85,61,48,48,247,764,355,523,320,429
evm.model.pcontig_006.327,72,67,56,4,4,2,9,8,10,23,87,34,71,33,50
evm.model.pcontig_006.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.321,93,63,112,4,9,4,14,25,10,74,201,94,21,33,34
evm.model.pcontig_006.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.329,0,0,1,1,10,15,5,0,9,2,347,148,0,0,0
evm.model.pcontig_006.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.138,0,0,0,3,14,6,1,1,0,2,4,2,0,0,0
evm.model.pcontig_006.139,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
evm.model.pcontig_006.131,118,129,125,25,66,25,9,21,11,77,207,88,61,37,54
evm.model.pcontig_006.134,16,20,27,4,4,7,0,0,0,3,27,6,6,6,14
evm.model.pcontig_006.136,32,55,54,4,2,1,1,4,0,9,21,7,23,9,22
evm.model.pcontig_006.137,0,0,0,35,68,33,5,0,3,5,10,5,0,0,0
evm.model.pcontig_006.308,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0
evm.model.pcontig_006.304,481,470,480,22,39,14,17,21,20,75,221,104,341,251,264
evm.model.pcontig_006.303,0,5,1,1,0,1,0,0,0,0,1,1,1,1,0
evm.model.pcontig_006.302,116,87,98,5,14,6,8,13,10,36,107,43,49,47,47
evm.model.pcontig_006.301,103,114,138,6,13,3,15,11,13,38,107,47,82,70,74
evm.model.pcontig_006.300,116,95,110,16,37,8,8,13,9,61,156,43,57,55,48
evm.model.pcontig_006.256,3074,2604,3198,667,1900,627,263,448,233,1431,4848,1998,2020,2126,1844
evm.model.pcontig_006.287,1994,1584,1989,182,403,150,191,283,196,960,2686,1099,844,518,641
evm.model.pcontig_006.153,5,11,13,14,23,8,0,2,2,7,16,3,3,2,3
evm.model.pcontig_006.150,32,11,25,0,1,1,0,1,4,14,21,8,9,5,10
evm.model.pcontig_006.156,7,20,23,0,0,0,0,2,2,12,29,10,9,8,6
evm.model.pcontig_006.157,41,29,43,0,1,0,3,5,3,26,62,14,23,16,11
evm.model.pcontig_006.154,6,2,2,1,2,2,14,43,19,108,487,151,16,24,16
evm.model.pcontig_006.155,3,3,1,0,0,0,0,0,0,0,4,1,2,1,2
evm.model.pcontig_006.158,190,230,263,19,43,24,49,93,36,265,789,350,105,85,114
evm.model.pcontig_006.159,1292,1215,1227,92,287,97,115,259,127,976,2445,809,737,656,676
evm.model.pcontig_006.280,0,1,0,1,2,1,1,0,0,0,2,1,1,1,4
evm.model.pcontig_006.281,1161,812,989,5,29,10,17,32,23,153,550,237,1153,1195,959
evm.model.pcontig_002.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.192,1,1,3,0,0,0,0,0,0,0,2,0,11,11,11
evm.model.pcontig_002.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.190,33,28,45,0,1,0,2,8,3,16,34,25,32,34,33
evm.model.pcontig_002.191,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.196,291,299,274,19,42,28,28,27,26,93,371,164,79,86,117
evm.model.pcontig_002.197,2259,2245,2081,4700,10657,3854,794,978,740,1763,6820,3676,2787,3030,2733
evm.model.pcontig_002.194,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
evm.model.pcontig_002.195,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0
evm.model.pcontig_002.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.225,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_002.226,0,0,0,2,6,2,0,0,0,3,4,0,0,0,0
evm.model.pcontig_002.227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_002.220,2987,2946,3498,197,581,182,53,75,61,577,2457,742,1520,1290,1511
evm.model.pcontig_002.221,0,0,0,28,107,39,1,1,2,2,9,7,0,0,0
evm.model.pcontig_002.222,1625,1595,1865,271,670,260,117,155,96,829,1870,587,1163,1001,974
evm.model.pcontig_002.223,3,10,11,1,3,0,2,1,5,2,45,31,5,2,3
evm.model.pcontig_002.228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.441,530,571,618,0,2,6,8,21,10,39,70,25,352,284,295
evm.model.pcontig_002.442,164,178,133,0,0,0,0,0,0,1,2,1,106,106,112
evm.model.pcontig_002.443,0,0,0,1,9,6,2,0,5,3,506,202,0,1,1
evm.model.pcontig_002.444,0,0,0,11,19,3,4,2,3,5,446,104,0,0,0
evm.model.pcontig_002.445,710,620,790,62,152,44,272,110,237,594,3019,1569,166,82,152
evm.model.pcontig_002.446,13,16,21,0,1,0,0,0,0,0,0,0,3,4,5
evm.model.pcontig_002.447,9,2,2,0,1,0,3,1,2,3,16,13,1,0,4
evm.model.pcontig_002.422,1,1,0,3,12,3,0,0,3,10,31,36,0,0,0
evm.model.pcontig_002.423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.420,907,727,809,54,85,37,11,22,9,81,189,95,197,151,242
evm.model.pcontig_002.421,2420,2070,2623,486,1333,354,193,416,191,1212,3807,1615,2340,2393,1886
evm.model.pcontig_002.426,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
evm.model.pcontig_002.427,839,794,833,296,876,333,169,361,172,864,1753,655,786,845,701
evm.model.pcontig_002.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.425,0,0,2,1,3,4,0,0,0,31,22,4,1,0,0
evm.model.pcontig_002.428,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
evm.model.pcontig_002.408,993,1014,1097,31,77,31,26,36,20,166,341,118,463,415,490
evm.model.pcontig_002.409,151,130,154,5,8,8,10,12,7,40,104,60,90,117,86
evm.model.pcontig_002.158,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.159,1,2,3,3,11,1,0,0,0,2,4,2,0,0,0
evm.model.pcontig_002.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.407,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
evm.model.pcontig_002.151,1,4,0,2,2,2,0,0,0,0,0,0,1,0,0
evm.model.pcontig_002.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.170,330,368,383,116,359,146,482,318,442,1153,7738,4100,105,101,114
evm.model.pcontig_002.171,7,29,25,0,1,2,0,0,0,3,6,7,1,2,2
evm.model.pcontig_002.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.173,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
evm.model.pcontig_002.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.175,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.280,16,18,25,1,6,1,5,1,3,7,20,8,13,7,9
evm.model.pcontig_002.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.112,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.113,271,247,266,11,33,8,39,48,29,125,310,134,199,129,201
evm.model.pcontig_002.110,0,0,2,0,0,0,1,0,0,0,6,4,0,0,0
evm.model.pcontig_002.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.328,27,18,24,1,3,0,1,4,0,5,37,16,11,7,6
evm.model.pcontig_002.321,0,0,0,57,139,70,12,3,19,46,69,79,0,0,0
evm.model.pcontig_002.320,0,0,0,38,69,34,6,0,7,4,10,13,1,0,0
evm.model.pcontig_002.323,424,418,479,28,67,31,34,59,26,155,369,161,194,153,211
evm.model.pcontig_002.322,529,508,597,176,474,165,61,121,53,475,1329,457,181,182,196
evm.model.pcontig_002.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.324,395,600,627,1871,4596,1839,106,55,105,177,869,754,609,560,664
evm.model.pcontig_002.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evm.model.pcontig_002.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.135,11,16,12,5,3,3,0,6,2,3,27,18,11,19,13
evm.model.pcontig_002.136,845,934,923,16,82,18,81,104,75,303,1048,490,643,564,549
evm.model.pcontig_002.130,203,120,191,8,4,1,21,29,34,107,360,158,107,77,80
evm.model.pcontig_002.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.305,256,246,231,78,237,97,33,42,36,129,473,247,188,105,169
evm.model.pcontig_002.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.514,0,0,0,2,2,9,7,0,4,6,469,229,0,0,0
evm.model.pcontig_002.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.77,1762,1643,1811,1801,10712,2719,2596,1754,2398,6209,75131,22176,961,1033,989
evm.model.pcontig_002.71,2555,1947,2272,5,12,14,4,2,3,38,77,18,2758,3372,2592
evm.model.pcontig_002.530,342,337,354,49,75,28,31,49,34,164,477,216,136,107,138
evm.model.pcontig_002.531,848,905,1008,101,203,90,33,39,17,146,393,168,336,299,358
evm.model.pcontig_002.532,4,7,10,45,80,56,0,1,1,7,14,2,0,1,0
evm.model.pcontig_002.533,26,34,45,5,19,10,2,1,3,19,17,9,2,1,2
evm.model.pcontig_002.534,11,20,19,7,30,6,0,0,2,7,5,11,4,3,6
evm.model.pcontig_002.535,1,0,0,21,51,25,0,1,1,4,8,5,2,1,0
evm.model.pcontig_002.536,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0
evm.model.pcontig_002.537,245,146,247,0,2,3,19,10,17,32,524,298,49,25,46
evm.model.pcontig_002.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.539,0,0,0,6,10,7,0,0,0,3,1,0,0,0,0
evm.model.pcontig_002.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.559,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0
evm.model.pcontig_002.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.550,71,49,69,3,10,3,9,7,7,38,82,37,60,68,46
evm.model.pcontig_002.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.90,3,2,5,21,41,15,19,43,14,169,2481,1244,4,5,2
evm.model.pcontig_002.91,202,202,250,23,83,29,14,18,14,75,356,157,149,122,134
evm.model.pcontig_002.92,428,390,409,0,3,2,0,0,0,0,0,0,301,339,310
evm.model.pcontig_002.93,59,75,85,119,195,65,61,220,72,375,923,402,75,80,69
evm.model.pcontig_002.94,118,165,160,1,2,3,1,0,2,5,71,7,16,15,25
evm.model.pcontig_002.95,5849,6146,6948,3,36,30,0,0,0,0,0,0,1502,1316,1727
evm.model.pcontig_002.96,243,199,288,26,36,12,32,45,27,146,443,174,108,66,74
evm.model.pcontig_002.97,174,210,175,23,48,17,7,6,3,44,84,29,114,118,101
evm.model.pcontig_002.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.78,0,0,0,20,42,24,2,1,3,4,13,7,0,0,0
evm.model.pcontig_002.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.76,2,4,7,28,78,31,11,7,15,37,152,52,1,1,1
evm.model.pcontig_002.74,71,69,86,63,176,46,37,39,24,103,236,93,55,28,29
evm.model.pcontig_002.75,45,76,77,78,158,63,14,18,3,56,175,40,23,25,31
evm.model.pcontig_002.72,260,207,247,148,387,116,33,66,22,282,1182,522,87,52,61
evm.model.pcontig_002.73,50,45,49,0,4,0,0,0,1,1,4,0,32,18,23
evm.model.pcontig_002.70,612,646,735,13,54,9,54,91,39,256,1040,570,554,622,516
evm.model.pcontig_002.54,0,1,1,0,0,0,2,1,2,8,24,13,1,1,1
evm.model.pcontig_002.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.56,292,232,301,51,123,42,7,20,13,76,417,206,150,98,145
evm.model.pcontig_002.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.51,0,1,1,0,3,0,2,2,1,4,9,5,0,0,1
evm.model.pcontig_002.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.53,149,138,140,10,53,16,7,16,5,65,147,36,226,303,189
evm.model.pcontig_002.58,1,0,1,120,266,173,11,8,9,75,127,24,1,1,0
evm.model.pcontig_002.59,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
evm.model.pcontig_002.255,15,25,17,11,36,7,21,16,11,70,204,107,14,18,18
evm.model.pcontig_002.254,1,2,1,15,29,10,2,0,5,2,103,77,0,1,0
evm.model.pcontig_002.257,0,0,0,0,3,0,1,0,0,1,1,2,4,7,10
evm.model.pcontig_002.256,0,1,0,11,35,23,47,14,44,52,261,142,1,1,0
evm.model.pcontig_002.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.253,19,37,38,53,38,21,21,103,15,313,320,188,16,27,29
evm.model.pcontig_002.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.259,451,377,452,34,99,46,13,11,11,73,186,95,71,62,84
evm.model.pcontig_002.258,792,670,951,39,179,70,43,51,33,293,1441,571,363,290,339
evm.model.pcontig_002.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
