Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.hcontig_017_004.113,508,588,627,351,830,401,951,559,875,1765,7138,4183,139,83,135
evm.model.hcontig_017_004.112,37,46,48,8,11,5,5,6,4,22,100,53,18,7,11
evm.model.hcontig_017_004.60,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0
evm.model.hcontig_017_004.61,23,35,33,5,13,5,7,3,5,15,43,39,3,3,2
evm.model.hcontig_017_004.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.66,83,84,100,32,41,12,3,1,2,461,420,4,104,165,170
evm.model.hcontig_017_004.67,0,0,1,382,984,343,95,26,88,138,321,374,0,0,0
evm.model.hcontig_017_004.53,300,311,399,81,163,58,31,39,25,171,455,206,217,142,168
evm.model.hcontig_017_004.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.139,0,0,0,1,12,5,0,0,1,1,4,2,0,0,0
evm.model.hcontig_017_004.138,104,118,142,37,103,19,28,32,22,86,279,117,225,162,185
evm.model.hcontig_017_004.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.58,2372,2068,2239,333,1040,312,556,795,526,2418,8298,3784,1113,814,944
evm.model.hcontig_017_004.52,223,161,242,99,172,92,85,61,76,218,1084,592,80,81,79
evm.model.hcontig_017_004.86,2,0,1,0,1,0,0,0,1,1,11,14,0,0,0
evm.model.hcontig_017_004.87,2098,2193,2470,528,1124,505,166,298,156,857,2200,740,817,808,759
evm.model.hcontig_017_004.84,0,2,2,13,25,28,13,0,10,2,878,577,0,1,0
evm.model.hcontig_017_004.85,0,1,0,0,0,0,0,0,0,0,17,11,0,0,0
evm.model.hcontig_017_004.80,70,99,105,1,3,0,0,0,0,20,21,6,4,9,7
evm.model.hcontig_017_004.81,5,9,8,0,1,0,0,0,0,1,13,1,5,7,7
evm.model.hcontig_017_004.48,0,0,0,7,15,10,5,1,6,12,11,18,0,0,0
evm.model.hcontig_017_004.49,4477,4345,4686,28,118,40,6,5,4,155,271,30,2100,1829,2135
evm.model.hcontig_017_004.42,1069,676,944,1,3,9,17,3,13,333,1090,242,486,424,387
evm.model.hcontig_017_004.43,565,587,658,3,8,14,7,43,5,43,158,110,363,332,346
evm.model.hcontig_017_004.40,1,0,0,18,147,80,53,18,37,77,162,156,0,0,1
evm.model.hcontig_017_004.41,22,17,27,251,993,412,76,31,63,117,267,210,18,14,23
evm.model.hcontig_017_004.46,8,8,12,0,0,0,0,0,0,2,4,6,0,1,0
evm.model.hcontig_017_004.47,282,235,272,69,185,104,27,38,31,223,743,296,169,151,158
evm.model.hcontig_017_004.44,6238,6180,6321,134,278,121,609,712,599,1782,4578,2559,4670,4973,4342
evm.model.hcontig_017_004.45,196,274,251,91,174,64,195,1415,193,2699,16348,7415,23,17,14
evm.model.hcontig_017_004.9,444,600,673,185,414,212,47,62,53,302,880,343,215,185,230
evm.model.hcontig_017_004.8,2087,1818,2239,446,949,347,59,88,51,405,1322,505,762,742,713
evm.model.hcontig_017_004.5,1420,1520,1758,136,272,117,86,125,84,418,1031,424,679,620,546
evm.model.hcontig_017_004.4,460,490,549,1064,2055,922,233,180,236,650,2107,991,189,181,187
evm.model.hcontig_017_004.7,1900,1662,1912,156,520,178,156,249,148,826,3588,1500,690,628,702
evm.model.hcontig_017_004.6,2,4,0,5,21,6,0,0,0,2,1,3,1,2,2
evm.model.hcontig_017_004.1,230,175,232,1,2,1,14,30,12,128,501,189,60,62,63
evm.model.hcontig_017_004.3,1,2,3,308,459,146,4,4,1,1388,1153,145,3,2,0
evm.model.hcontig_017_004.2,1,1,2,402,788,270,26,3,13,29,207,196,1,0,1
evm.model.hcontig_017_004.77,771,830,909,84,213,71,87,99,57,291,708,327,937,966,867
evm.model.hcontig_017_004.76,349,416,501,0,4,3,0,0,1,2,3,1,49,28,40
evm.model.hcontig_017_004.75,0,3,2,9,13,13,8,1,12,1,47,41,0,0,0
evm.model.hcontig_017_004.74,220,250,248,250,671,226,47,21,68,79,1087,767,39,43,62
evm.model.hcontig_017_004.73,4,3,5,2,5,2,3,0,0,75,159,5,8,11,7
evm.model.hcontig_017_004.72,2316,1896,2241,356,949,382,266,449,254,1542,4002,1657,605,421,569
evm.model.hcontig_017_004.24,1920,1695,1827,80,147,97,63,111,45,432,840,308,708,570,581
evm.model.hcontig_017_004.25,198,220,242,0,1,1,0,0,0,0,0,0,149,94,131
evm.model.hcontig_017_004.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.186,0,0,0,7,8,7,0,0,0,3,3,0,0,0,0
evm.model.hcontig_017_004.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.184,0,0,0,1,2,0,0,0,0,1,3,1,0,0,0
evm.model.hcontig_017_004.185,0,0,0,1,3,2,0,0,0,2,4,0,0,0,0
evm.model.hcontig_017_004.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.64,23,29,27,7,17,2,4,5,1,8,46,22,42,29,34
evm.model.hcontig_017_004.65,171,167,193,41,109,27,17,30,10,102,293,105,56,40,52
evm.model.hcontig_017_004.68,9760,6797,10065,430,1121,390,678,1210,643,4120,24653,11246,3660,3142,3232
evm.model.hcontig_017_004.69,111,56,64,0,1,0,0,0,0,0,0,0,87,104,90
evm.model.hcontig_017_004.142,4,5,4,623,1497,628,14,12,17,89,212,94,0,1,0
evm.model.hcontig_017_004.143,0,0,0,57,147,70,5,4,11,24,89,87,0,0,0
evm.model.hcontig_017_004.140,0,0,0,5,3,4,0,0,0,3,5,1,0,0,0
evm.model.hcontig_017_004.141,0,0,0,3,23,11,4,1,1,15,15,12,0,0,0
evm.model.hcontig_017_004.146,220,694,635,435,1206,954,4954,6075,4662,11154,63780,30576,499,245,358
evm.model.hcontig_017_004.147,0,1,1,42,44,3,39,115,25,100,240,157,0,2,0
evm.model.hcontig_017_004.144,0,0,0,687,1682,660,92,28,89,110,605,598,0,0,0
evm.model.hcontig_017_004.145,769,1102,1199,52,145,47,22,57,20,229,417,152,764,562,673
evm.model.hcontig_017_004.148,2835,2449,2642,119,397,143,49,77,46,299,489,292,990,725,900
evm.model.hcontig_017_004.149,1,0,0,29,56,18,0,0,0,29,41,14,0,0,0
evm.model.hcontig_017_004.88,3,1,5,1,0,0,0,0,1,5,12,7,3,5,9
evm.model.hcontig_017_004.89,587,523,616,94,205,108,51,116,48,228,603,365,293,244,266
evm.model.hcontig_017_004.82,2754,2110,2682,366,739,320,255,325,218,877,2441,1106,1417,1600,1385
evm.model.hcontig_017_004.83,1462,1232,1597,141,403,151,64,138,59,385,754,412,691,570,567
evm.model.hcontig_017_004.164,1,1,1,488,1267,855,123,31,130,136,266,332,0,0,1
evm.model.hcontig_017_004.165,2748,2396,2566,55,97,46,204,250,203,1128,3779,1379,621,508,586
evm.model.hcontig_017_004.166,4,11,11,0,0,0,0,0,0,1,1,0,0,1,1
evm.model.hcontig_017_004.167,6,20,28,3,0,1,1,4,2,4,4,5,2,1,3
evm.model.hcontig_017_004.163,2913,2217,2829,67,327,96,286,354,269,1603,6830,3059,794,725,739
evm.model.hcontig_017_004.168,3397,2929,3205,570,1184,461,612,816,588,1870,5851,2740,945,930,1016
evm.model.hcontig_017_004.169,350,388,395,657,1373,622,149,350,142,854,1828,552,415,341,326
evm.model.hcontig_017_004.51,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
evm.model.hcontig_017_004.50,4,3,8,0,0,0,0,0,0,0,2,0,1,2,3
evm.model.hcontig_017_004.55,580,451,562,2,6,0,0,0,0,2,1,3,301,258,247
evm.model.hcontig_017_004.54,154,155,145,7,12,3,4,4,4,22,48,25,95,69,81
evm.model.hcontig_017_004.57,292,207,320,5,1,1,8,17,19,55,97,36,271,283,266
evm.model.hcontig_017_004.56,209,278,312,15,57,20,0,1,1,5,65,24,66,62,62
evm.model.hcontig_017_004.108,1016,980,1079,230,681,277,166,182,145,575,2388,1078,389,398,343
evm.model.hcontig_017_004.109,0,1,0,0,0,0,0,0,0,3,11,5,0,0,0
evm.model.hcontig_017_004.106,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
evm.model.hcontig_017_004.107,0,0,2,0,2,1,1,0,2,3,19,15,0,0,0
evm.model.hcontig_017_004.104,3,4,5,1,4,2,0,0,0,25,31,0,1,0,0
evm.model.hcontig_017_004.105,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2
evm.model.hcontig_017_004.102,943,945,872,3245,7538,3025,916,1127,792,2266,9800,4319,364,306,331
evm.model.hcontig_017_004.103,25,30,41,80,173,49,18,23,10,168,314,62,75,77,82
evm.model.hcontig_017_004.100,0,1,2,1592,2895,1230,327,86,304,203,1182,1131,0,0,2
evm.model.hcontig_017_004.101,1184,1292,1342,167,352,111,121,126,95,265,746,353,590,472,618
evm.model.hcontig_017_004.79,171,166,215,20,38,21,8,44,11,115,234,135,81,78,98
evm.model.hcontig_017_004.78,574,885,980,2,6,8,1,0,0,2,3,1,273,84,211
evm.model.hcontig_017_004.129,1302,1680,1864,90,173,77,101,202,94,506,1076,536,301,281,324
evm.model.hcontig_017_004.15,2481,2585,2564,193,420,146,45,70,58,1156,3181,817,2033,2197,2101
evm.model.hcontig_017_004.120,1,4,4,1,1,0,0,1,0,1,6,1,1,0,3
evm.model.hcontig_017_004.121,6093,4992,6185,104,252,112,91,273,91,943,1742,548,1663,1376,1687
evm.model.hcontig_017_004.122,463132,512731,572140,62,928,1087,26,12,27,32,35,24,142846,132968,146532
evm.model.hcontig_017_004.123,1403,976,1201,350,900,365,207,313,217,923,2604,1220,711,762,700
evm.model.hcontig_017_004.124,480,386,485,28,60,38,41,48,52,182,347,162,168,150,148
evm.model.hcontig_017_004.125,1008,966,1086,67,196,70,64,84,47,480,1049,443,785,651,736
evm.model.hcontig_017_004.126,653,591,697,218,523,213,50,144,54,349,636,278,251,203,280
evm.model.hcontig_017_004.127,41,43,41,68,217,85,10,5,9,50,88,59,12,12,10
evm.model.hcontig_017_004.128,535,650,765,65,131,41,120,222,85,763,2121,798,132,99,156
evm.model.hcontig_017_004.33,362,334,373,2,13,10,12,9,11,53,165,69,114,81,127
evm.model.hcontig_017_004.32,890,789,937,6,17,13,17,24,25,148,467,168,370,251,352
evm.model.hcontig_017_004.31,288,301,360,66,118,52,76,63,45,242,550,238,205,196,186
evm.model.hcontig_017_004.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.35,456,515,589,56,204,85,57,67,51,232,737,279,310,221,249
evm.model.hcontig_017_004.34,504,539,500,31,89,30,4,12,9,57,197,79,174,126,167
evm.model.hcontig_017_004.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.96,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
evm.model.hcontig_017_004.91,2422,2073,2285,2808,6557,2675,521,859,481,2303,6853,2943,2009,2249,1806
evm.model.hcontig_017_004.90,5417,5843,6344,261,525,259,79,148,78,394,726,290,3132,2650,2705
evm.model.hcontig_017_004.93,1494,1286,1460,51,114,44,49,69,69,607,1983,527,1086,1127,1113
evm.model.hcontig_017_004.92,157,189,199,53,134,35,4,5,1,1022,1224,28,75,63,95
evm.model.hcontig_017_004.39,450,538,504,71,185,54,53,105,52,321,1001,342,215,157,226
evm.model.hcontig_017_004.38,679,681,750,199,502,226,69,109,53,370,1077,486,281,154,234
evm.model.hcontig_017_004.36,320,418,351,66,129,65,12,17,11,106,334,105,77,62,78
evm.model.hcontig_017_004.26,832,840,1011,5,10,4,0,0,0,4,2,2,557,378,449
evm.model.hcontig_017_004.22,0,0,3,0,1,0,0,1,0,92,8,0,6,2,7
evm.model.hcontig_017_004.23,0,0,0,2,1,0,0,0,0,0,2,2,1,2,4
evm.model.hcontig_017_004.37,2501,2562,2550,196,491,187,49,46,34,376,752,229,1036,782,1067
evm.model.hcontig_017_004.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_004.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_007.1,113,90,131,2,2,1,0,0,0,0,8,1,26,39,24
evm.model.hcontig_017_011.9,161,163,166,3,18,4,7,6,9,32,69,22,97,85,79
evm.model.hcontig_017_011.8,293,390,424,98,241,82,21,39,22,140,405,190,185,145,159
evm.model.hcontig_017_011.3,0,0,0,12,27,9,4,2,6,8,20,14,0,0,0
evm.model.hcontig_017_011.2,374,380,439,81,239,98,40,82,33,303,956,376,203,191,203
evm.model.hcontig_017_011.1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_017_011.7,254,229,273,135,218,101,112,88,121,270,1278,695,92,83,99
evm.model.hcontig_017_011.6,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_017_011.5,5,5,3,0,1,0,0,0,0,1,2,0,0,0,1
evm.model.hcontig_017_011.4,4601,4191,4851,11,76,40,6,10,5,158,195,25,2374,2086,2420
evm.model.hcontig_017_011.19,217,214,220,55,165,42,30,38,17,103,372,143,59,50,64
evm.model.hcontig_017_011.18,35,21,28,7,7,3,1,3,2,15,42,14,37,27,28
evm.model.hcontig_017_011.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_011.16,21,29,42,6,20,7,4,4,7,12,46,33,1,1,3
evm.model.hcontig_017_011.15,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0
evm.model.hcontig_017_011.13,2506,2176,2198,458,1348,404,750,1161,667,3301,11261,4862,960,814,882
evm.model.hcontig_017_011.12,316,229,324,6,13,2,12,19,13,73,149,37,270,298,298
evm.model.hcontig_017_011.11,147,175,209,10,40,10,2,0,2,6,43,23,37,25,43
evm.model.hcontig_017_011.10,573,452,525,2,8,6,0,1,0,0,4,3,243,229,223
evm.model.hcontig_017_013.9,2890,2410,2812,99,459,137,540,700,531,1719,9430,4849,1498,1193,1309
evm.model.hcontig_017_013.1,154,125,169,0,2,2,0,4,0,13,105,41,33,36,39
evm.model.hcontig_017_013.3,1705,1454,1788,171,613,180,128,137,120,705,2851,1108,985,964,944
evm.model.hcontig_017_013.2,3,2,1,5,16,15,3,0,11,11,1501,738,0,0,1
evm.model.hcontig_017_013.5,3239,3006,3762,295,782,278,324,329,286,1237,4684,1880,2285,1542,2120
evm.model.hcontig_017_013.4,2,8,6,1,3,1,0,0,0,0,4,1,2,0,1
evm.model.hcontig_017_013.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_013.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_017_013.19,11,30,14,0,2,0,0,1,0,2,3,4,8,5,6
evm.model.hcontig_017_013.18,145,140,177,27,58,25,39,34,29,95,454,250,46,47,48
evm.model.hcontig_017_013.11,71,60,89,46,96,48,133,40,92,289,1394,799,5,7,6
evm.model.hcontig_017_013.10,1426,1717,1995,587,1217,434,276,241,275,812,2751,1128,495,515,517
evm.model.hcontig_017_013.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_013.12,0,1,0,0,0,0,1,0,0,0,17,6,0,0,0
evm.model.hcontig_017_013.14,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0
evm.model.hcontig_017_013.35,428,382,479,6,25,11,0,2,3,13,394,139,116,131,88
evm.model.hcontig_017_013.34,4,2,2,1,7,22,27,0,27,12,2015,1240,1,2,2
evm.model.hcontig_017_013.33,0,2,0,26,79,27,12,7,12,71,1038,438,1,0,1
evm.model.hcontig_017_013.32,750,717,763,176,359,150,135,140,157,570,1640,645,866,629,694
evm.model.hcontig_017_013.31,795,786,966,205,651,181,46,126,50,453,1258,443,562,479,479
evm.model.hcontig_017_013.30,627,663,698,29,86,35,29,79,46,286,835,296,406,285,355
evm.model.hcontig_017_013.20,86,107,135,26,83,18,25,40,20,194,413,144,119,65,78
evm.model.hcontig_017_013.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_013.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_013.25,2,0,0,2,8,3,1,0,0,4,1,2,0,1,0
evm.model.hcontig_017_013.26,2292,1909,2109,189,567,165,115,143,136,518,1628,667,1174,932,1046
evm.model.hcontig_017_013.27,1053,952,1035,271,815,290,146,120,160,397,1706,786,1012,562,745
evm.model.hcontig_017_013.28,2437,1835,2503,70,223,72,127,216,122,779,2322,1242,1082,892,1009
evm.model.hcontig_017_013.29,13,14,11,33,72,53,3,2,2,14,129,49,11,14,12
evm.model.hcontig_017_018.6,42,75,63,36,99,39,29,22,20,77,259,108,156,110,121
evm.model.hcontig_017_018.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_018.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_018.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_022.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_022.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_022.4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
evm.model.hcontig_017_023.1,285,254,258,35,86,33,11,27,10,80,293,115,68,47,65
evm.model.hcontig_017_025.8,15,19,18,12,9,0,3,0,1,23,32,7,6,4,9
evm.model.hcontig_017_025.9,19,22,30,4,48,14,0,0,1,21,33,10,1,3,2
evm.model.hcontig_017_025.2,1,4,1,3,18,7,1,0,2,3,31,33,0,1,0
evm.model.hcontig_017_025.3,5462,5015,5345,376,1130,446,1213,1355,1187,3486,15980,7456,2552,2080,2374
evm.model.hcontig_017_025.1,623,377,482,370,790,328,142,221,161,496,2476,1993,195,182,200
evm.model.hcontig_017_025.6,279,62,76,282,977,746,49,13,38,858,8246,1387,114,84,68
evm.model.hcontig_017_025.7,841,811,963,259,667,203,67,82,61,435,835,293,718,789,591
evm.model.hcontig_017_025.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_025.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_025.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_025.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_025.13,0,0,0,102,152,62,0,0,0,714,715,0,0,0,0
evm.model.hcontig_017_026.5,1,0,0,0,1,1,1,0,0,2,13,8,0,0,0
evm.model.hcontig_017_026.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_026.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_017_026.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_026.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.hcontig_017_026.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
evm.model.hcontig_017_026.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.hcontig_017_026.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_026.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_017_026.14,433,380,455,32,70,33,19,20,18,651,776,79,482,516,441
evm.model.hcontig_017_026.13,2,1,0,0,3,0,0,0,0,2,2,0,1,0,1
evm.model.hcontig_017_026.12,164,125,160,25,57,28,41,26,31,99,452,255,48,42,48
evm.model.hcontig_018_004.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_007.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_007.11,548,440,619,21,63,18,71,52,57,250,882,390,185,132,178
evm.model.hcontig_018_007.10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_007.4,0,1,2,504,1314,477,59,18,54,117,317,321,1,0,0
evm.model.hcontig_018_007.9,0,0,0,6,4,4,2,4,1,7,18,8,0,0,0
evm.model.hcontig_018_007.8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
evm.model.hcontig_018_007.5,75,80,89,121,212,97,9,9,10,68,188,102,12,8,2
evm.model.hcontig_018_007.7,0,0,0,7,19,9,0,0,0,2,0,0,0,0,0
evm.model.hcontig_018_007.6,2,1,3,5587,15413,5448,131,172,103,438,1042,572,0,1,1
evm.model.hcontig_018_007.1,2593,2448,2532,254,671,257,234,381,210,1268,4905,2046,720,628,766
evm.model.hcontig_018_007.3,2070,1843,2089,257,502,166,107,196,117,1012,1825,1608,1278,1360,1216
evm.model.hcontig_018_007.2,1960,2147,2437,3,14,12,0,0,2,70,140,37,914,971,940
evm.model.hcontig_018_008.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_008.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evm.model.hcontig_018_008.3,12,5,4,1,1,0,0,3,1,1,7,2,3,2,2
evm.model.hcontig_018_008.1,52,49,43,1,5,1,0,0,0,5,10,10,80,56,70
evm.model.hcontig_018_010.1,7,3,5,0,1,0,1,0,1,5,5,2,3,5,4
evm.model.hcontig_018_010.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_010.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_010.5,162,132,187,15,27,10,6,11,7,90,176,53,111,104,93
evm.model.hcontig_018_010.4,0,0,0,10,20,9,2,2,0,5,1,4,0,0,0
evm.model.hcontig_018_010.6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_018_011.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_011.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_011.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_011.1,1185,834,1205,85,216,73,93,133,95,614,1953,824,401,378,422
evm.model.hcontig_018_011.2,0,0,0,804,1924,815,60,25,50,117,436,404,0,0,0
evm.model.hcontig_018_011.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_015.2,395,386,425,88,227,85,23,24,16,137,336,138,263,189,200
evm.model.hcontig_018_015.3,128,115,120,2335,7530,2263,1815,1953,1781,5443,20196,10796,819,787,613
evm.model.hcontig_018_015.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
evm.model.hcontig_018_015.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_016.84,4,3,4,142,364,155,32,2,21,45,99,77,0,0,2
evm.model.hcontig_018_016.88,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_016.89,73,180,226,2,25,5,5,0,4,30,55,33,44,31,41
evm.model.hcontig_018_016.139,7112,7560,8183,1015,5053,1664,2645,2992,2577,6424,28408,13921,4005,3614,3791
evm.model.hcontig_018_016.138,12,23,29,2031,2184,368,627,11644,628,11973,9115,4271,5,11,5
evm.model.hcontig_018_016.131,2589,2299,2613,118,284,112,224,71,215,511,2380,1245,1111,872,1115
evm.model.hcontig_018_016.130,1237,1122,1341,113,323,126,74,107,86,446,1096,555,744,722,690
evm.model.hcontig_018_016.133,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
evm.model.hcontig_018_016.132,3,10,13,10,18,16,2,0,0,2,6,1,1,0,2
evm.model.hcontig_018_016.135,46,43,39,164,356,161,1,3,3,11013,18443,204,14,6,10
evm.model.hcontig_018_016.134,451,444,512,161,433,155,168,179,150,410,1701,863,249,231,255
evm.model.hcontig_018_016.137,2389,2155,2500,212,526,189,118,173,135,592,1928,854,1322,999,1142
evm.model.hcontig_018_016.136,973,881,1194,179,392,155,196,222,183,619,2317,995,883,520,689
evm.model.hcontig_018_016.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_016.113,2302,1721,2566,475,1003,427,272,233,240,877,2789,1240,1175,870,1002
evm.model.hcontig_018_016.117,0,0,1,1,5,3,3,0,0,1,85,23,23,10,11
evm.model.hcontig_018_016.116,471,577,571,424,984,399,129,124,107,462,1495,577,487,367,395
evm.model.hcontig_018_016.115,0,0,0,0,0,0,0,0,1,0,11,4,0,0,0
evm.model.hcontig_018_016.114,255,204,261,43,109,53,52,73,64,233,797,348,195,191,168
evm.model.hcontig_018_016.119,109,161,151,455,1429,500,126,41,118,178,519,441,98,37,95
evm.model.hcontig_018_016.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_018_016.73,1036,1251,1241,58,171,50,32,57,36,313,625,183,370,303,376
evm.model.hcontig_018_016.151,775,861,938,71,150,55,109,117,94,420,1642,745,172,124,183
evm.model.hcontig_018_016.150,790,766,858,12,35,5,115,116,101,421,1730,787,145,134,154
evm.model.hcontig_018_016.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_018_016.78,2292,2043,2223,113,341,135,66,157,64,440,1291,562,1052,711,892
evm.model.hcontig_018_016.71,500,397,489,171,452,178,63,121,47,494,1655,594,298,218,273
evm.model.hcontig_018_016.70,1,2,1,365,859,394,68,12,62,42,189,224,1,0,0
evm.model.hcontig_018_016.72,6,4,2,0,3,2,1,0,0,5,12,1,5,6,5
evm.model.hcontig_018_016.75,586,438,595,119,293,120,266,61,232,455,1704,963,165,163,187
evm.model.hcontig_018_016.74,450,398,485,598,1646,632,167,290,169,1136,2765,1011,208,175,195
evm.model.hcontig_018_016.77,103,157,145,356,1065,398,133,42,129,967,2844,1247,11,8,15
evm.model.hcontig_018_016.76,1109,1193,1277,706,1601,725,246,402,212,1006,2781,1078,722,616,627
evm.model.hcontig_018_016.58,2,0,0,706,1476,751,81,17,81,114,260,209,0,0,0
evm.model.hcontig_018_016.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_018_016.54,1,0,0,231,583,218,25,5,19,38,64,55,0,0,0
evm.model.hcontig_018_016.53,0,0,0,38,75,26,3,0,5,6,16,14,0,0,0
