"GS1"	"GS2"	"GS3"	"HE1"	"HE2"	"HE3"	"IT61"	"IT62"	"IT63"	"IT91"	"IT92"	"IT93"	"UG1"	"UG2"	"UG3"
"evm.model.hcontig_018_022.51"	10.5646056516948	10.3000197119956	10.2863956553438	10.0938324662107	9.83688011756288	9.68199724177044	10.2119960800637	11.4509981822727	10.1481033714637	10.3654746147291	10.1930451325204	10.1452079046575	11.7273488163039	12.237117155085	11.7193879860827
"evm.model.hcontig_018_022.52"	-1.69932195906117	-0.9713928637573	-1.70855290442489	-0.895947046083829	-0.444563933347655	-0.881611107289377	0.38895442607777	0.223783551435102	-0.644426754207676	-0.652651580422106	-0.490931914301033	-0.369303678792209	-1.53515018087744	-0.479051909942383	-1.49921697087482
"evm.model.hcontig_018_022.53"	-1.85017271023504	0.544436264348529	-0.785246295436828	7.19278110976538	6.92830652585199	7.23028078502294	8.76671624566638	2.59305043778349	8.40245204271843	4.95646575276168	7.41773593819702	8.97515316247241	-1.06036941433605	-0.84008135922514	-0.987530811720891
"evm.model.hcontig_018_022.2"	10.3903102071795	10.0734118962471	10.4518440698295	8.31424543908658	8.75927280219649	8.55520170353686	9.23548568484988	9.67721289888411	9.06543741337737	9.33333944946762	9.73656326874098	9.7014862232786	10.4318868398252	10.4994658331133	10.3777332176347
"evm.model.hcontig_018_022.99"	-2.21948378573468	-2.21723769854334	-2.22211410517193	-1.66922589648518	-0.825180770670543	-1.04564313945814	-1.55001029212761	-1.64444157466185	-1.52542703487212	-2.05741627898731	-2.23270796643608	-2.14196630859934	-2.034670300343	-1.97232464358518	-2.01412661118799
"evm.model.hcontig_018_022.92"	3.32320063531906	3.14372819335276	3.43493911948871	-0.462730369956006	0.177632805651076	-0.439000316384634	-0.117568140395911	-0.390972886321404	-0.0463927944344409	-1.58664916095872	-1.23073704007807	-1.80338885967602	1.64042548143399	1.27892080658847	1.45700633340975
"evm.model.hcontig_018_022.95"	-2.20370644740023	-1.59640893856926	-2.20760726357177	-1.55935376008668	-1.89725698668227	-0.0996808833164096	-1.41890171529455	-1.53015448959158	-1.38993932595138	-2.01669433462699	-1.81795542578875	-2.1163056616025	-1.98989650703884	-1.91644492305594	-1.96569327320092
"evm.model.hcontig_018_022.96"	2.79379688534454	2.62154076434284	2.43462086240523	3.54939530609085	2.43926260478818	3.58143779545516	0.294487905899638	1.55803732302673	0.368830289229792	2.23456622862462	1.77603033471077	0.956837093778063	1.92576002835326	1.57415024185425	-1.0497954711302
"evm.model.hcontig_018_022.5"	5.22911185104422	5.14129565404588	4.8371439998041	4.03775985798201	5.11744602936032	5.91355236932645	7.64432894131465	5.1958431918093	7.83148590627466	5.54092854710663	8.17461203135969	9.13433500989558	5.57738417386684	5.52573298318108	5.80284645217895
"evm.model.hcontig_018_022.76"	10.5473135644027	10.8645310719978	10.7071402930242	6.00508583039219	6.26542647504414	7.65978834132108	7.73923739527325	9.39371294409799	7.30620238819194	7.51948851261276	9.39810105257401	9.17666094222806	10.8019830909358	11.0546911229314	10.910571842954
"evm.model.hcontig_018_022.74"	7.6509308521608	7.55767190630391	7.58366123613254	6.57935810705672	6.35022910636247	6.45643992090045	7.16191215958901	8.44213404285578	7.34649035631047	7.33102171330386	6.97647375885571	7.04670008305686	8.33664640674968	8.77226018643265	8.40394493559073
"evm.model.hcontig_018_022.75"	2.35959261837103	2.34602657385322	2.01937884865417	5.4561716122535	4.44819793080658	4.30026010659724	0.490363507907767	0.171559876842521	0.573357527115562	7.54258825082575	5.64057619576897	1.58792511317665	2.82575404314892	3.79105290089525	3.41214062190535
"evm.model.hcontig_018_022.72"	1.8636441544331	2.66613831029909	1.57390362273921	1.92803939899787	2.32136416524263	1.23910553862524	0.103253448407784	-0.152102092441554	0.169730052175601	0.676176316793918	0.896145634723259	0.797853332711206	0.746704204030761	-1.01853246846097	0.810747637115091
"evm.model.hcontig_018_022.73"	7.96688061070501	7.72572495042562	7.85726588483316	4.29517970952232	5.3046205177342	6.1228425970563	7.60440418228275	8.79428651681346	7.77031704326142	7.86849223251045	7.38099039447321	7.42695553962616	8.6684627636683	9.12265223842688	8.64100050830456
"evm.model.hcontig_018_022.1"	9.93934468539353	9.6219086422064	9.84422813766176	8.95580446321716	9.00434360666945	8.89530984600496	9.10211969875647	10.0304171198137	9.00667666996455	9.4428484312296	9.25385886459379	9.17005936692049	9.55208348240592	9.88127017640312	9.73748238946913
"evm.model.hcontig_018_022.6"	8.97333119930017	9.02294572311224	8.88128620506806	8.88279325725357	8.78123097610145	8.51075658926664	6.84854699806823	7.36616848299591	7.25517551180879	9.24251392918769	7.88863652946753	7.06754647880242	8.61923522689011	8.47727931643606	8.58878812349373
"evm.model.hcontig_018_022.7"	-1.8324358018293	-1.82528129374026	-1.84092038854181	-0.0232217664718172	-1.50816534658633	-1.02260657457802	-0.839877793454283	-0.995303789071357	-0.799415807426923	0.455075347927844	0.154890682226379	-0.20698405841658	-1.6375876443752	-1.53497190609514	-1.60377444969146
"evm.model.hcontig_018_022.71"	11.0651636877222	10.7899427958801	10.8802992922975	11.1135762414188	11.3757901777626	11.1595233606389	11.6521198869445	10.9943443402361	11.7423143605213	10.7307887182082	11.5280507495567	11.7478399771895	11.1430313176715	11.0558283797672	10.9880175740338
"evm.model.hcontig_018_022.23"	4.76792355039773	5.04380724311059	4.46383381497763	0.458265281900965	4.11255556457477	3.47550657465438	4.70340646828169	4.46848492339374	5.15496592346071	4.1885241538882	7.17839298456831	7.23081720071717	4.54104253518137	4.03997738818292	4.38205953342785
"evm.model.hcontig_018_022.22"	4.70806702664633	4.91708710564005	4.84025395273103	1.80089546638028	1.81979069805301	0.370236889514437	4.21929616678703	2.64983422529002	4.78184537602076	4.54909820540017	6.84670788731162	7.05941571223623	4.60828200675232	3.65355290777535	4.78342390314388
"evm.model.hcontig_018_022.100"	-2.0462375749522	-2.04309244679385	-2.04993060873689	-1.43438073466673	0.125991035236653	-1.42462196884608	-1.29243594898477	-1.40487113088253	-1.26316574395331	-1.2179927968216	-1.68881794289666	-1.99725198665048	-1.86949934068984	-1.79526710461322	-1.84503887202939
"evm.model.hcontig_018_022.103"	5.78018932299198	6.77812966595471	6.29789915473743	12.8383851468432	13.3594477555082	12.872849125818	12.7726826904944	12.2713826011503	12.862949306036	11.9777314926665	12.2368252686885	12.6745785870373	8.81780143414806	8.86452044585544	8.51933801848578
"evm.model.hcontig_018_022.102"	-0.0810476277248229	-0.0168865130343369	-1.06343147046765	2.62809486583702	-0.223536178790157	0.614453526553059	-0.532695899414576	-0.760753851122324	1.01287478705898	-1.75811577026637	-0.878822774190781	-1.96230982601436	-1.70318268919412	-1.55261369980328	-1.65356828659916
"evm.model.hcontig_018_022.105"	-2.16404704103172	-2.15979701559468	-2.16905768404212	-0.667654359673314	0.0598546771937307	-1.45317891181647	-1.30955261012405	-1.43171870131155	-1.27774916144726	-1.96598556746859	-1.74588001915395	-2.07536824607136	-1.93655901276515	-1.85590221149955	-1.90998156792606
"evm.model.hcontig_018_022.104"	-1.42402879172854	-1.17538023267436	-1.72072749488	-1.3761157865762	-1.59444759737939	-1.36987659677716	-1.28536450971084	-1.35724905462588	-1.266650835461	-1.67162049897323	-1.53154530438443	-1.71324281608546	-1.65430542837784	-1.13839083030108	-1.17904524623716
"evm.model.hcontig_018_022.107"	2.5387392627035	3.3141541031837	3.75481571643081	7.55126168135232	7.31511752188514	6.53664555638501	8.59213083043161	2.7805759450598	8.41545203149771	5.44595278932692	5.32811307333282	7.39265016685075	6.28160600170474	6.4654699039284	6.48276544834109
"evm.model.hcontig_018_022.106"	-2.41337812738079	-2.34809836124115	-2.48563914792155	3.53500630869546	3.72980658462119	3.56806775793362	3.56892257782231	-0.552018225902273	1.54747779805316	-1.81406576355722	0.897054496157279	1.45897112953928	-1.7445542267998	-1.55402637661781	-1.68177286987681
"evm.model.hcontig_018_022.109"	9.6654211297144	9.58233912748363	9.68093267927673	9.06039117907896	8.9611377926232	9.2703018461106	9.2572018186506	9.4340470231667	9.28070328364813	9.14774076296256	8.94511665718159	9.36341437643244	9.5080803901615	9.82969970967857	9.65605919183604
"evm.model.hcontig_018_022.65"	-1.79588990484518	-0.00254802117468556	-1.84208595590003	2.28917685850478	0.868770072462318	1.85127093335731	1.44895277324927	-0.327887978793173	2.31641471725673	0.542583271818967	0.78121300779711	1.57306930914361	2.10658905009726	-1.22111416571657	0.0399906249725418
"evm.model.hcontig_018_022.67"	3.31132642865739	2.28482412571081	1.94135386662015	8.54763607857954	8.50557206825758	8.76342446436206	6.89974512467899	5.05342919716546	6.78001771413582	4.78669594293554	4.84881532208681	5.78716836892613	3.84963765018366	2.84768214148489	3.49479083962266
"evm.model.hcontig_018_022.66"	-1.61984735657722	-1.61208818361079	-1.62904015026352	0.244857841732932	-1.33997107253352	-0.821750992148285	-0.626730885208445	0.288394715691202	-0.583547207226646	-0.596054605384312	-0.146526321163233	-0.317758714863047	-0.0670946157424809	-1.3685807861755	-0.017055738101462
"evm.model.hcontig_018_022.60"	-2.18035790840459	-2.17967666312923	-2.18119566873417	-1.99642171738877	-1.88548151250773	-1.99365437087659	-1.95616965941361	-1.98805351790445	-1.94786934754086	-2.12749064805497	-2.07131315881421	-2.1560381919112	-2.11981067649398	-2.09876023595948	-2.11287428782786
"evm.model.hcontig_018_022.128"	-1.96326509987302	-1.96263103969952	-1.96400462877502	-1.65707267438894	-1.83295383051881	-1.65204658171316	-1.58396633483804	-1.64187423575736	-1.56889119461733	-1.89512186322228	-1.96682137242456	-1.5972904042942	-1.88117339358067	-1.08819674042601	-1.86857542938724
"evm.model.hcontig_018_022.123"	-2.4824893972776	-2.45114364661655	-2.52156323290045	-1.62507863066195	-2.04595033140895	-1.61305153111862	-0.547113794830018	-1.58870979584005	-0.511040004758919	-2.19471422534586	-2.55646366907411	-1.49601994278537	-2.16133648170315	-2.06984965754671	-2.1311904061786
"evm.model.hcontig_018_022.121"	-2.15371115116528	-2.1148468622988	-2.20183622764047	0.892559058601469	1.14712273888033	3.03555318573824	2.09220228470052	-0.565099847249951	1.34608802045599	0.797857051306626	0.760698863456776	1.85318439164245	-1.63243859582863	-1.46191312990594	-1.57624827966054
"evm.model.hcontig_018_022.120"	9.49337903137191	9.8872705642514	9.59748366592461	11.3578019855386	11.1417083416397	11.2763604075017	10.452047481614	10.57410440873	10.5691927698348	10.2547054021146	9.87616131317191	10.0689339069438	10.4041840156264	10.4065928864879	10.3979455829277
"evm.model.hcontig_018_022.127"	-2.34406988224302	-2.3347958180701	-2.34539688088359	-1.94524243150627	-2.14371590897875	-1.51372414993225	-1.862745421848	-1.9280917200046	-1.84573384670927	-2.21386956221702	-2.09909469125606	-2.27237804898013	-2.1981293809713	-2.15498628510381	-2.18391318056893
"evm.model.hcontig_018_022.124"	-1.61139812321933	-1.60293117222865	-0.960929160058442	-0.807062114450089	-0.354263251348393	-0.792291807170324	-0.592222641937386	0.346595503166815	-0.547920941250841	-1.50662336283431	-1.15388538816407	-0.724215544068023	0.751645703442324	0.126949753441228	0.0223926410891516
"evm.model.hcontig_018_022.49"	-0.652840003162244	-1.72719179319864	-1.90441255879459	9.15462343121843	9.12727351491456	8.95723668024893	7.25150757414811	5.23139293123577	6.59367773479	6.76970636823764	6.26125220884595	7.37083317864184	-1.00932890219579	0.506855384427903	-0.935811381726796
"evm.model.hcontig_018_022.48"	8.2356786150935	8.05905922419256	8.21808980637913	7.54859858168455	7.62633770745234	7.48615285186197	8.15250698230414	8.04900293107216	8.32003227351418	8.34519564269053	8.57332839931038	8.69227986964096	7.88086400187165	8.05074012926799	7.85351365857572
"evm.model.hcontig_018_022.43"	4.37665826223937	4.56016485574459	4.74028623186028	-0.0219989407601116	1.70328987558497	3.31494476525698	0.376898515907799	0.0609298250993895	0.459154516275144	0.801566937871816	1.16151317031207	0.456140056881688	5.6886852095683	6.1178647115219	5.99566484664712
"evm.model.hcontig_018_022.42"	5.06385529861548	5.26107586803247	5.3571774310263	3.91045620602697	4.53934319156285	4.15551135438719	0.609381322315732	0.288866783278479	2.28994636580053	0.871889101705623	1.45682802487362	0.518927882791265	6.42579898989587	6.88843884776472	6.56323438021536
"evm.model.hcontig_018_022.41"	8.58766258315359	8.59486104324468	8.46088369031019	9.12330927517929	8.91075173160526	9.15458975022092	8.57721190199695	8.53960834637703	8.07495249846739	8.18777864099588	8.03765911864423	8.31907403812427	8.40712786690126	8.36751349958126	8.18330542273322
"evm.model.hcontig_018_022.40"	3.21427833545313	4.52871490654996	4.6478229757524	9.69287243286111	9.23855384701406	9.73057373847011	8.66315986840121	7.36921919125973	8.72455565761823	6.70744354000134	5.57025495769417	7.54766404421904	2.599895212983	2.17061963505471	3.2934222224155
"evm.model.hcontig_018_022.47"	-1.33478017310884	-2.0868717005771	-2.10357354339969	-1.22973962770401	-1.6982088880517	-1.21635234978251	-0.0298647289481448	-1.1892577394742	0.0102887470934869	-1.86379690747751	-1.23762548722736	-1.13423146879516	-1.82664438130713	-0.789894275680028	-1.79308900165507
"evm.model.hcontig_018_022.45"	9.51121121134382	9.42850069065318	9.29051135081825	8.87265348863105	8.88206522383696	8.7465553555269	9.32554425603841	10.4866971302077	9.17546862090446	9.51256844697473	8.84969284768573	8.70905775886678	9.95416711695627	10.290271315653	10.000661546186
"evm.model.hcontig_018_022.44"	2.31963759997841	3.41084102661465	2.89086799367875	6.62711358140407	7.27329641506341	6.9957213310045	5.56453584453712	5.73918510794974	5.00511505889694	5.66011530938305	4.9315898172105	4.82701129390995	2.90741064491145	3.32509638109954	3.38510152684795
"evm.model.hcontig_018_022.145"	-1.56214844904185	-0.878919126589592	-0.589126747717174	-0.807787272101022	-0.371511477228973	0.92313666280713	-0.601476529993615	-0.764896311177277	-0.558933525031059	-1.47957723050914	-0.266687145934293	-0.301252951541434	-1.44021376161297	-0.404961651533237	-0.488920972938147
"evm.model.hcontig_018_022.144"	0.836979512230168	0.930399171535632	0.999055951700409	6.61421525044158	6.25065343183913	7.06452348143619	7.51660223123631	4.8817790347817	6.32387533050699	6.03096353813888	6.57745586040924	7.27744819804393	-0.987367678374901	-0.767878062854027	0.357957223416796
"evm.model.hcontig_018_022.141"	7.27727854129397	7.47610512999832	7.29723655533827	9.05530382287679	8.66438434657799	8.77589771516173	7.23431113128365	7.4416954384048	7.11826251529618	7.25982567558369	6.18963479041088	6.2350722578613	7.41012281918303	7.33860902408042	7.41799518969126
"evm.model.hcontig_018_022.140"	8.10519324528165	8.10635903348531	8.15546085421426	8.61963623432565	8.21231545909884	7.86414397875743	8.18734365498236	8.36254193439373	7.78114782231454	8.04180576169057	7.51608437592308	7.53229850751911	7.74211639868132	7.71314263295387	7.86703916858725
"evm.model.hcontig_018_022.143"	-2.33045197269697	-2.31551184677892	-2.33951199901911	-1.4354735911221	-1.88384410703445	-1.42266066780698	-1.24910497778015	-1.39672849801347	0.71338185853512	-2.04232790092041	-1.16727274865449	-1.3236295873159	-2.00676933019563	-1.90930496166384	-1.97465357755252
"evm.model.hcontig_018_022.142"	8.35647915543461	8.04030261279384	8.19351686548426	6.27774785158238	6.6990653930265	6.7529332436606	6.62103282573674	6.68461620595246	6.43461889984015	6.67711494775486	6.7417081425089	6.87115851446588	7.42125953896528	7.61513632316343	7.3611515371744
"evm.model.hcontig_018_022.87"	5.1999749770991	5.54792215463991	5.67506465139486	11.264804914692	11.2736552115638	11.2955272753828	9.98501180000117	7.62021245276419	9.84055171686104	8.2801497797162	8.25676858912193	9.40113692703326	5.15297181330112	5.67381162328625	5.1820603513314
"evm.model.hcontig_018_022.86"	-2.1986534729895	-2.12842775321183	-2.2865901220026	4.17081736126252	3.47520057753078	4.77009150515861	3.32700880568097	-0.165934480446196	0.234214029293869	7.19561299666644	6.24745090661724	2.9641307264297	0.0310772871429168	1.0464968860006	1.74529663497561
"evm.model.hcontig_018_022.85"	2.3953017572285	1.4632895772056	1.78112830478315	8.09996491442102	8.27102098393937	7.76416225764081	6.01823152426193	4.771892596655	6.47434760382268	4.28849521762844	4.90524294645391	6.25846329782879	2.10257487440865	0.580896883773767	1.90909069827977
"evm.model.hcontig_018_022.84"	8.34063725711163	8.44242310118577	8.49808600655349	12.8334526969129	12.7623125771817	12.6926918265618	10.8664816971827	11.970595494181	10.9218223853273	11.3225545078454	11.0135656475938	10.5990036358255	10.015690801984	10.344533862385	9.88934216675586
"evm.model.hcontig_018_022.83"	3.54939401904929	3.33707159175476	3.60256947856183	6.0971882636473	5.88776124352169	6.40675755119061	3.94663452063088	0.493443092801512	4.99621815647652	4.28997392652497	8.28828845441279	8.36070059201978	2.10919283580488	2.82548318669677	3.36617826953187
"evm.model.hcontig_018_022.81"	7.92957739602517	7.74174039131953	7.7830050774685	7.41560373364724	7.5180134605498	7.63080702079649	7.16308096160107	7.79667357494904	6.68868290797397	7.39388803597773	7.13299489371898	7.28039285439604	7.75769684135442	7.79637997593859	7.58643445694437
"evm.model.hcontig_018_022.80"	9.13352663531272	9.27489143913513	9.15359073700544	10.8986506255166	10.7681516559446	10.813363996869	9.8067288572193	10.094791041541	9.96670848804636	9.50910691037157	9.31623624931617	9.26372788457347	9.52542260556966	9.82777067088819	9.37019141464446
"evm.model.hcontig_018_022.89"	1.38117857891934	1.55513228122378	1.72304108235689	-0.502221617760858	-1.22246692208116	-0.481639426192023	-0.202846181891508	-0.439982977202256	-0.141112456716757	-1.4762440982921	-1.05902972944144	-1.59466532161492	1.74605601496508	1.7925446288519	1.64943764969632
"evm.model.hcontig_018_022.88"	5.80224041691084	5.80880326012918	6.16069475936981	1.63781306581024	0.505355073687526	2.97928489623681	0.460552335648347	0.140454035543461	0.543883395519021	0.1028371830476	1.92944050203591	0.934875173569708	6.04794232389651	6.49433425345714	6.38298401139906
"evm.model.hcontig_018_022.3"	13.0453294387456	13.6898092863484	13.5273099954197	4.46263186067603	7.68743651061934	8.46872632570785	4.38447768596421	2.24940094923786	4.73106544922511	1.09817672887183	2.50699519175941	3.86058987831593	11.3894134860939	11.3226615615949	11.4568054983012
"evm.model.hcontig_018_022.4"	9.91434017666238	9.73586897664184	9.90168275652092	7.71024847900079	7.41383460235396	7.15045084692698	8.29280370303905	7.92511364110644	8.5045537576977	9.00672087849855	9.86451267668242	9.72055888172749	9.23668975190292	9.32760714826362	9.46300996352899
"evm.model.hcontig_018_022.14"	7.82731371180712	8.80926168626882	8.40648125648165	11.0523379531178	10.8455320195213	11.2950385160132	12.1269019005316	11.8494278495906	11.9959804797308	11.7301816506615	12.1538790422422	12.1730196694772	6.66029240631991	6.88972154416033	7.13011316976366
"evm.model.hcontig_018_022.15"	-2.20799176383253	-2.20640785522395	-2.20984092758784	-1.72991952286343	-1.44256968200651	-1.18457484396541	-1.62566135545039	-1.7082447766102	-1.60416244711273	-2.06940543249023	-1.92303400360742	-2.14334735636481	-2.04951328781462	-1.99498985562837	-2.03154712143274
"evm.model.hcontig_018_022.18"	6.41818678542898	6.73734502523441	6.46537831706274	4.97378238250669	4.84869501804984	5.22208453896719	5.99017324628213	4.83613099439771	6.01682948084118	5.24974045786636	5.49757091845378	5.44934717012639	7.17195079922453	6.63087310294692	7.00854097240416
"evm.model.hcontig_019_001.53"	0.429904710465911	0.0541709366131715	1.18770951692895	8.34686263889031	8.44128411996962	8.37424958496873	5.40494881484777	4.01034798218638	4.28453228176569	4.1429711188648	3.65994463413041	4.81302517541874	-1.16836438009301	-0.953420981151583	-1.09726695369914
"evm.model.hcontig_019_001.55"	8.47972840726759	9.12982447317728	8.87704377236842	7.53259756256852	7.63671590549759	7.48964715421792	8.36326044152133	8.11015254161584	8.09093677348001	8.07354041132866	7.88510225633144	7.87929785563291	8.82727695202503	8.62618899992301	8.66175210899197
"evm.model.hcontig_019_001.56"	6.43867456377847	6.65789881721374	6.58203452663353	6.80437361858155	6.77824616486368	6.64116610672502	4.31815542712562	5.38516301798067	5.49238592933148	6.71694741452642	7.36060223951059	6.36004501260092	3.877312166881	3.90873129663222	2.87658356911145
"evm.model.hcontig_019_001.57"	4.1494675737314	4.84542602027893	4.35854780292432	6.84659448267921	7.05218173766109	7.16114780375417	8.50120378065248	5.92380858682165	8.35336819890583	6.78288852798338	7.82725591891524	8.28301872729142	3.20116581406454	2.16931542237806	3.80418038107064
"evm.model.hcontig_019_001.58"	-2.13668413399228	-2.08589438355162	-2.20004288909711	3.09067341709637	2.83714594842642	2.47805508580402	1.54197584090518	3.61714665660467	-0.0365681646167039	2.43997453043643	0.037446012188936	2.11104642859641	-1.55245116575084	-1.36686457544744	0.706283065589323
"evm.model.hcontig_019_001.59"	-2.11342856934163	-0.0163744282522268	-2.18208036993412	1.23331057002984	0.250545560471069	-0.368213257443705	3.00593768017624	4.19344126756979	3.10085108632645	3.33941093699438	1.70658505611797	2.92993315245348	-1.51014919777652	0.194998294118908	0.0526083087578206
"evm.model.hcontig_019_001.36"	5.44211180967982	6.33109343978561	6.26113028972015	5.39161534012219	5.68436177746192	5.25391189960396	0.775392912863247	1.90385247857702	0.859683353675422	2.61879661214934	1.46015526860054	0.544955727843309	7.64459065616267	7.36218729934913	7.64386366200077
"evm.model.hcontig_019_001.37"	-0.806805189674046	-2.02519666241139	-2.19503091999796	9.00667662238479	9.03667368856825	9.08167913894735	2.88949627630953	3.72803634753023	4.5137418066097	4.95828456655513	3.13685634403716	3.43022794242552	-1.34104607102757	-1.12721519668069	-1.27135538065858
"evm.model.hcontig_019_001.34"	2.29571371224517	2.00558645969348	2.65037974885983	8.68669662810299	7.85582268520956	6.3087098622505	4.73285920254531	10.1983945567458	5.33640413958439	7.89361617701507	6.20155693260172	6.43272858071515	1.84062742031226	2.6357983584059	2.21309266476483
"evm.model.hcontig_019_001.35"	6.14919506596672	6.26189712948361	6.3757199021213	7.43120599250576	7.7267075824919	7.27208094015475	5.83865568125475	5.5845801253115	5.24830334035691	7.3818775299601	6.18917252835366	5.31466473172804	7.21607064526283	7.10111541662786	6.92925395763792
"evm.model.hcontig_019_001.32"	9.96859241458765	9.8547259109347	10.0314348241886	10.3913691114685	10.1059489960274	10.1544870710889	9.36681432371914	9.50114254697946	9.22491640258257	9.29273194581366	9.02579127804171	9.03686253951815	8.31869622381274	8.41169505641433	8.71698814507282
"evm.model.hcontig_019_001.33"	3.14656632257955	3.41701114949065	3.58281408935305	6.10006092870023	6.14078941566194	4.84530461535679	6.86526853209717	5.34591243798149	6.4724162964061	5.84508140914727	6.11375602625475	6.08269888343617	3.18350193051204	2.42318012682154	3.14688479687285
"evm.model.hcontig_019_001.31"	-2.19278486862128	-0.722177485821364	-0.202638321997829	2.19771191089485	2.82779420123787	3.68045169042508	0.0620078246848932	-0.244768632616782	0.141870814653739	6.13081344567405	4.74812681032803	0.814500870269785	1.60510528489243	1.00447521493646	1.32876227411559
"evm.model.hcontig_019_001.38"	-1.90790035620279	-0.624687934136822	-2.00562288967649	10.4725307916501	10.4802231848643	10.3988009996719	5.17439087626801	5.79890504552703	5.42110818807665	5.32416788772311	4.71201857968043	4.77861739654493	-1.11834827249537	-0.898391060745233	-1.04560627948889
"evm.model.hcontig_019_001.39"	10.7897045742467	10.6613644674308	10.6989034776586	7.44755359293124	7.63039304225197	8.03674862471623	7.90885522425229	8.19634751112632	7.6674774491329	8.28117936610439	8.45759359762256	8.18712209822004	11.3512205287151	11.4593016239768	11.3236315647107
"evm.model.hcontig_019_001.12"	-1.88632081014476	-1.88579122566115	-1.88693526959064	-1.60005185646391	-1.77107485005081	-1.59516459375554	-1.52896484910455	-1.58527322679251	-1.51430611211408	-1.83152568681075	-1.06715192889653	-1.54680634438758	-1.817962499676	-1.78078644219049	-1.80571251453337
"evm.model.hcontig_019_001.61"	-1.32564090159425	-1.84189775000736	-1.84381944581866	-1.50409000078004	-1.27030932270268	-1.49825846166592	-1.41926815086971	-1.48645596673595	-1.40177717417694	-1.78028728668624	-1.65414149212651	-1.83670619533349	-1.76410353291485	-1.28189730820752	-1.74948670714358
"evm.model.hcontig_019_001.65"	-1.86919315837699	-1.86843476354531	-1.87007427367374	-1.53567928760558	-1.73590042117583	-1.52995764012998	-1.45245585140502	-1.51837755569595	-1.43529448102209	-1.80667181166255	-1.40214256922098	-0.851889046782805	-1.79079303041805	-1.74727003847815	-1.77645164941404
"evm.model.hcontig_019_001.67"	6.18074049920831	6.23329924567738	6.05892384429895	8.42431650391365	8.49324733930416	8.44153355154771	4.58090710924345	4.70218980647412	5.94140011704105	4.34238338899034	5.22987524831051	5.38398772852581	7.02548687759968	6.7230357825452	6.87587817526441
"evm.model.hcontig_019_001.46"	1.97366191675201	2.1539738110667	2.68282011143423	3.46693787645424	1.59602258518598	2.19565281642634	0.268980897341065	1.51137557035636	0.341256177978071	2.33787874534174	2.18037386586314	2.28058639347807	0.89562745391382	-0.929875874522064	1.38984341936231
"evm.model.hcontig_019_001.45"	2.62968950567556	2.64416842634213	2.7123582438788	3.93705075065019	1.65290118565598	3.60986910297045	0.317744497102022	2.33971338408233	0.39262623955959	0.846525842583521	1.7931694391441	2.35547837774452	1.36279852310396	1.59264722428638	0.336801711933346
"evm.model.hcontig_019_001.44"	6.36105672157619	6.6516655960042	6.56025071345988	5.72595544846608	5.79507454204906	5.88882137631915	4.30569793000713	3.24601579288774	5.34709162336143	5.20782501625281	4.7461691127196	4.98073355466841	5.70995974785153	5.06966148884413	5.62876014791328
"evm.model.hcontig_019_001.43"	9.039840984811	9.32003186823159	9.22743363853619	7.01292110070716	6.78228956486404	6.66482261960452	7.37946121417147	7.3597601160429	7.61474978619514	7.84720747948921	7.4318037787708	7.19072720079711	8.95288548178315	8.74435761234328	9.13030501852678
"evm.model.hcontig_019_001.42"	4.9522152560848	4.85277125933103	4.8007649901674	4.89903405027093	5.0915609048428	3.76632589876313	3.95206455352556	4.76078147384776	2.43650907897149	3.88379678664837	3.97629651489588	2.82944923919401	5.83907573312212	4.89723711178754	5.34859760241058
"evm.model.hcontig_019_001.41"	0.864411542172412	0.958681163560073	1.45209651119713	8.55083356638726	9.49433917147592	9.44123701813683	5.68850709505551	4.3010362196493	6.07317228204684	6.29010337389388	6.8673003056007	5.81083310376751	2.34911095043992	3.1692923719295	2.98104221108879
"evm.model.hcontig_019_001.40"	10.2335609399275	10.000520431132	10.2158989958763	9.12961644108724	9.13134905333779	9.32635721920592	8.98282470797811	9.65642014219531	9.28377957893759	9.37105944005584	9.27165891277405	9.30367351063796	9.81176149331549	9.83565785135058	9.69207734938048
"evm.model.hcontig_019_001.8"	9.99491535296369	9.75409316007867	9.72300553596393	12.9094914174031	12.8686306019357	12.7762701691798	12.4197026759415	12.3260955133422	12.532204143038	11.7040417449856	11.7668247162271	12.0713928753381	9.77590975094112	9.84559742601078	9.87322953910845
"evm.model.hcontig_019_001.5"	-2.27115497021135	-2.21115681381834	-2.34626582574605	4.33002526396661	4.7638142925788	4.23716589337743	1.66873024831257	-0.365331972830955	0.0117422161594247	2.13836928169442	2.54300069950888	2.93303230144189	-1.60169502995776	1.41275553065463	-1.53660638666526
"evm.model.hcontig_019_001.25"	3.91194518353004	3.93338195647072	4.32610763275899	5.4997644762341	5.4168731044226	6.09690891126751	6.43138088515328	6.22173132095387	6.14256412187139	5.30182205025983	4.65182325274425	5.15284459709036	4.52087113778335	4.59605880239509	4.98530523858648
"evm.model.hcontig_019_001.24"	-1.01836277168175	-0.974888993130792	-1.95500218221259	-0.878512068837741	-1.47231677785109	-0.861543124782046	-0.631692627578204	1.92432075500267	-0.580796389180236	0.320984578470258	-0.628120995011113	-0.783571515845752	-1.63511422723533	-1.50603615688669	0.0749478591365631
