Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.pcontig_020.133,11,11,12,13,39,16,0,0,0,34,55,10,9,11,18
evm.model.pcontig_020.134,739,695,934,422,863,319,207,676,195,1049,1643,924,302,234,263
evm.model.pcontig_020.135,8492,6366,7686,17,55,37,4,6,2,16,32,14,6260,7001,5939
evm.model.pcontig_020.136,24,30,21,46,130,161,41,4,32,27,14176,5042,3,3,4
evm.model.pcontig_020.137,1592,1439,1724,88,186,90,217,190,197,815,3016,1379,659,533,605
evm.model.pcontig_020.94,7374,6619,8310,440,1162,416,195,411,181,1268,4928,1975,2136,1716,2063
evm.model.pcontig_020.47,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
evm.model.pcontig_020.96,1428,1071,1710,37,98,23,94,188,90,572,1847,929,566,550,559
evm.model.pcontig_020.90,1837,1661,2090,49,155,54,158,263,138,594,2891,1467,304,209,291
evm.model.pcontig_020.91,779,1161,1248,31,40,33,43,85,42,243,747,278,110,103,107
evm.model.pcontig_020.92,3168,3455,3634,243,913,355,249,215,204,615,3672,964,1231,1056,1275
evm.model.pcontig_020.46,172,260,229,0,2,2,0,0,0,0,0,0,133,211,207
evm.model.pcontig_020.98,0,1,2,1717,3577,1745,71,31,59,139,336,197,7,11,4
evm.model.pcontig_020.99,0,2,0,2,2,2,1,1,0,0,0,0,0,1,1
evm.model.pcontig_020.279,417,439,377,2,15,3,1,0,3,322,542,37,113,88,117
evm.model.pcontig_020.278,2904,2159,2744,267,578,193,194,494,188,1830,4676,1683,1195,1195,1085
evm.model.pcontig_020.308,621,634,748,65,159,64,73,87,70,305,1214,551,347,348,369
evm.model.pcontig_020.307,643,882,921,58,96,27,39,35,36,238,667,269,369,269,330
evm.model.pcontig_020.306,952,1060,1146,44,107,40,27,52,33,187,515,189,430,243,364
evm.model.pcontig_020.305,170,148,164,26,69,31,38,61,30,137,283,139,47,19,49
evm.model.pcontig_020.303,0,0,0,9,12,37,39,1,34,13,3183,1844,0,0,0
evm.model.pcontig_020.301,20,31,29,21,57,17,0,0,0,12,25,8,4,1,0
evm.model.pcontig_020.300,909,882,838,169,428,169,53,53,57,189,807,318,245,159,191
evm.model.pcontig_020.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.170,182,163,201,30,65,20,16,26,11,91,375,141,91,86,99
evm.model.pcontig_020.361,2884,2482,3080,212,513,247,173,288,199,1120,4384,2112,906,829,866
evm.model.pcontig_020.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.111,656,583,673,191,417,150,69,75,56,280,910,445,205,154,189
evm.model.pcontig_020.178,6,8,7,5970,14745,4991,249,70,223,451,1758,1708,0,1,0
evm.model.pcontig_020.179,1153,931,1109,352,782,252,163,451,156,989,3422,1233,538,497,553
evm.model.pcontig_020.343,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
evm.model.pcontig_020.347,5330,4944,5802,127,217,103,1011,91,978,469,3426,3735,6763,6178,5974
evm.model.pcontig_020.346,36,48,45,24,35,9,1,1,2,744,499,7,124,104,104
evm.model.pcontig_020.345,1530,1347,1474,466,1139,408,289,463,298,1371,3332,1310,1181,1418,1139
evm.model.pcontig_020.349,185,150,182,146,328,122,39,309,27,2684,2432,242,214,261,183
evm.model.pcontig_020.348,111,67,103,13,18,4,2,2,2,349,315,18,27,10,20
evm.model.pcontig_020.50,2000,1917,2335,221,510,219,361,331,325,1173,4673,2185,1025,699,917
evm.model.pcontig_020.51,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
evm.model.pcontig_020.52,1002,1019,1069,62,180,66,94,90,85,386,1307,637,512,360,434
evm.model.pcontig_020.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
evm.model.pcontig_020.59,4385,3928,4904,502,1342,531,550,661,597,1807,5966,2735,2462,1404,2076
evm.model.pcontig_020.273,1,3,1,2771,5177,2130,164,96,165,222,700,688,0,0,0
evm.model.pcontig_020.272,0,0,0,59,147,70,2,0,0,3,11,3,0,0,0
evm.model.pcontig_020.113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.110,3894,2972,3733,337,700,264,191,426,177,1289,3261,1247,3424,4041,3117
evm.model.pcontig_020.80,608,604,657,309,727,295,111,143,101,401,1167,604,254,215,276
evm.model.pcontig_020.86,2515,2488,2890,578,1216,487,1038,767,928,2175,8590,4435,925,727,896
evm.model.pcontig_020.85,1725,1534,1740,212,743,225,116,180,122,1255,3569,1089,505,417,552
evm.model.pcontig_020.268,1664,1478,1707,254,560,253,378,355,340,1141,3280,1483,1421,918,1164
evm.model.pcontig_020.40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.49,57,52,73,2,25,12,14,7,6,47,179,68,29,32,23
evm.model.pcontig_020.56,0,0,0,0,7,2,0,0,0,0,2,0,2,0,1
evm.model.pcontig_020.215,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0
evm.model.pcontig_020.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.217,2849,2424,3081,212,410,160,368,490,352,1240,4115,2403,707,601,807
evm.model.pcontig_020.216,1,0,2,519,412,120,4,4,6,27,40,77,1,3,0
evm.model.pcontig_020.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.219,107,58,86,77,170,41,27,73,31,48,438,232,89,92,80
evm.model.pcontig_020.218,615,513,579,199,397,181,115,127,129,383,1261,696,283,210,242
evm.model.pcontig_020.29,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
evm.model.pcontig_020.116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_020.117,0,0,1,273,489,221,19,6,21,33,90,96,0,0,0
evm.model.pcontig_020.115,0,0,0,68,154,63,5,2,13,17,33,37,0,0,0
evm.model.pcontig_020.185,513,586,628,312,749,230,137,211,148,898,4448,1412,368,298,410
evm.model.pcontig_020.184,112,137,155,47,85,40,480,238,449,971,4130,2242,161,78,127
evm.model.pcontig_020.187,2,3,3,1,5,2,0,0,0,1,95,32,2,0,2
evm.model.pcontig_020.181,5,11,4,17,33,5,0,1,0,1102,1026,7,11,8,11
evm.model.pcontig_020.180,1464,1220,1553,7,36,11,58,82,54,408,1977,830,460,392,518
evm.model.pcontig_020.183,3,4,7,42,131,47,0,0,0,1297,1672,17,11,5,5
evm.model.pcontig_020.182,1,11,4,72,206,85,0,0,1,2489,2626,28,12,1,5
evm.model.pcontig_020.189,487,427,472,64,151,62,98,100,89,377,849,389,196,110,213
evm.model.pcontig_020.188,136,180,216,36,126,44,7,1,4,75,2385,863,48,27,43
evm.model.pcontig_020.239,0,3,0,3,42,25,0,0,0,7,20,5,0,0,0
evm.model.pcontig_020.238,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0
evm.model.pcontig_020.237,64,138,112,22,41,19,3,5,0,52,143,26,124,66,110
evm.model.pcontig_020.236,86,98,117,98,328,100,85,60,90,311,1139,565,31,28,22
evm.model.pcontig_020.235,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
evm.model.pcontig_020.233,0,1,0,0,1,0,0,0,1,4,11,3,8,4,6
evm.model.pcontig_020.232,234,232,273,235,581,223,76,88,103,341,1122,427,220,177,231
evm.model.pcontig_020.231,145,118,146,33,46,17,11,14,10,45,140,83,61,59,74
evm.model.pcontig_020.230,420,379,457,44,113,38,54,37,46,147,530,231,215,144,185
evm.model.pcontig_020.210,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0
evm.model.pcontig_020.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.27,2252,1941,2557,240,619,249,262,243,260,889,3565,1525,1220,765,1143
evm.model.pcontig_020.21,0,1,0,3,13,3,0,0,0,3,10,1,1,1,5
evm.model.pcontig_020.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.22,7442,7917,8103,799,2235,833,898,1130,954,2864,10245,5045,4924,3099,4282
evm.model.pcontig_020.259,5084,5019,5191,101,287,116,242,341,232,1741,5870,2393,3802,3824,3477
evm.model.pcontig_020.258,5,2,3,1254,3682,1187,63,35,56,139,489,430,1,1,0
evm.model.pcontig_020.251,2,2,3,1,1,0,0,0,0,0,7,2,1,0,2
evm.model.pcontig_020.250,7,15,16,2,2,0,3,0,0,1,23,30,6,7,16
evm.model.pcontig_020.253,21,18,13,12,39,21,6,3,0,25,59,19,7,7,6
evm.model.pcontig_020.252,2662,2680,3248,111,231,90,119,222,98,644,1755,873,1260,879,1187
evm.model.pcontig_020.254,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0
evm.model.pcontig_020.257,4560,4547,5411,3,30,36,1,2,1,7,17,9,2549,2093,2363
evm.model.pcontig_020.256,28,37,39,3,23,10,1,2,0,25,145,23,17,13,26
evm.model.pcontig_020.69,3,3,5,2155,6095,1640,1,0,3,506,534,110,4,4,5
evm.model.pcontig_020.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.63,1,0,0,4,7,1,3,0,2,4,85,20,3,0,0
evm.model.pcontig_020.62,2518,2408,2493,207,710,211,96,157,89,659,1943,722,765,658,950
evm.model.pcontig_020.65,495,551,480,146,295,154,43,51,37,170,424,182,313,201,277
evm.model.pcontig_020.64,0,2,1,13,26,18,0,1,0,4,9,2,0,1,4
evm.model.pcontig_020.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.66,1121,957,1078,157,414,141,66,150,70,649,1458,507,349,279,382
evm.model.pcontig_020.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.44,932,1141,1294,104,152,64,4,4,5,21,142,89,1416,1962,1575
evm.model.pcontig_020.43,1972,1809,2277,66,158,65,78,103,67,407,1003,658,907,714,872
evm.model.pcontig_020.42,46,51,53,36,53,36,2,1,2,920,1004,25,20,24,15
evm.model.pcontig_020.41,1934,1566,2007,568,1670,468,203,427,183,4577,9241,1532,771,646,716
evm.model.pcontig_020.271,0,0,0,562,1572,493,52,13,45,60,434,407,0,0,0
evm.model.pcontig_020.270,8168,5800,7850,130,301,108,95,153,103,1016,3538,1296,8712,10728,7769
evm.model.pcontig_020.277,5,1,2,30,86,45,6,0,4,16,38,27,2,3,4
evm.model.pcontig_020.276,3546,2757,3782,163,596,186,202,429,185,1481,4776,2102,1094,1058,1086
evm.model.pcontig_020.275,1448,1747,1644,467,1140,460,117,212,115,786,1761,696,1307,1414,1140
evm.model.pcontig_020.274,319,325,369,137,288,134,55,64,54,239,585,280,192,136,170
evm.model.pcontig_020.105,0,0,0,0,1,1,0,0,0,4,5,1,1,0,1
evm.model.pcontig_020.104,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
evm.model.pcontig_020.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.101,1675,1566,1666,22,69,24,125,118,108,541,1869,665,691,593,647
evm.model.pcontig_020.100,3825,3129,3535,38,106,39,113,245,74,529,1221,668,2169,1984,1866
evm.model.pcontig_020.103,0,0,1,1,2,0,1,0,0,6,11,5,0,0,0
evm.model.pcontig_020.102,2321,4200,3990,18,65,38,5,1,5,186,1434,369,291,127,315
evm.model.pcontig_020.83,0,0,2,4,7,0,0,0,0,2,3,0,0,0,0
evm.model.pcontig_020.82,203,225,239,62,119,44,2,8,7,52,114,52,13,8,12
evm.model.pcontig_020.81,27,29,30,2,9,3,3,4,3,23,40,25,18,13,20
evm.model.pcontig_020.87,341,540,580,2330,4368,2117,2979,4010,2877,7501,24724,11136,775,760,680
evm.model.pcontig_020.295,71,97,90,15,34,11,15,8,9,51,175,88,50,30,48
evm.model.pcontig_020.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.296,374,368,401,25,58,30,48,56,35,187,699,328,150,100,141
evm.model.pcontig_020.290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.196,1101,1131,1088,286,714,292,123,146,92,439,1291,703,501,412,489
evm.model.pcontig_020.197,13,12,11,474,808,365,109,696,73,882,1374,1038,11,6,5
evm.model.pcontig_020.195,3,3,6,87,163,70,4,1,1,2155,2168,24,4,7,9
evm.model.pcontig_020.192,1373,1788,1786,1631,4223,1850,5668,7688,5464,14183,56885,27339,1020,1019,1048
evm.model.pcontig_020.193,11,23,20,141,293,154,432,225,452,512,3278,2147,12,10,20
evm.model.pcontig_020.190,577,595,603,126,243,103,57,83,36,214,422,192,439,423,392
evm.model.pcontig_020.191,303,537,489,1244,2797,1587,2958,3452,2765,6693,31660,15166,255,177,182
evm.model.pcontig_020.336,0,0,1,10,4,2,0,0,0,4,6,3,0,0,0
evm.model.pcontig_020.334,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0
evm.model.pcontig_020.335,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
evm.model.pcontig_020.330,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
evm.model.pcontig_020.339,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0
evm.model.pcontig_020.30,2465,2187,2589,254,656,243,287,290,281,1023,4005,1666,1225,847,1151
evm.model.pcontig_020.109,860,999,1114,509,1107,342,131,112,142,380,1812,728,635,456,535
evm.model.pcontig_020.108,729,511,734,220,473,208,69,113,55,431,943,440,341,294,307
evm.model.pcontig_020.89,2086,1703,2085,966,2298,785,259,242,244,1048,2703,1321,1612,1674,1409
evm.model.pcontig_020.88,418,454,507,136,269,120,64,57,47,165,476,242,165,108,144
evm.model.pcontig_020.39,1,1,0,3957,7933,3857,182,270,173,338,837,435,0,0,0
evm.model.pcontig_020.310,240,184,223,5,26,8,13,24,6,72,186,86,51,39,52
evm.model.pcontig_020.311,127,81,106,11,13,10,4,11,5,44,76,26,32,23,25
evm.model.pcontig_020.312,503,442,486,88,215,70,16,21,12,92,269,118,236,196,206
evm.model.pcontig_020.313,41,40,34,42,54,30,84,57,69,240,860,451,21,14,21
evm.model.pcontig_020.314,1,4,2,2,7,1,0,1,0,170,125,4,0,0,0
evm.model.pcontig_020.315,601,900,879,56,175,77,11,35,15,413,959,179,223,174,188
evm.model.pcontig_020.316,525,570,606,17,54,17,37,36,46,154,882,348,246,245,249
evm.model.pcontig_020.317,1,1,5,3,5,1,1,0,0,75,64,3,0,0,0
evm.model.pcontig_020.318,483,497,541,92,140,69,208,115,190,493,2461,1278,69,90,112
evm.model.pcontig_020.319,175,263,267,7,11,7,0,0,0,21,72,13,507,412,533
evm.model.pcontig_020.129,1,0,1,683,1420,661,71,26,59,147,361,344,0,0,0
evm.model.pcontig_020.128,0,0,2,170,340,160,8,6,11,16,52,50,0,0,0
evm.model.pcontig_020.95,97,125,120,55,226,71,5,8,5,36,140,43,26,11,33
evm.model.pcontig_020.93,7,9,6,52,127,67,6,5,1,8,25,16,7,5,2
evm.model.pcontig_020.141,1940,1805,2165,78,289,84,94,157,69,404,1146,633,863,751,867
evm.model.pcontig_020.140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_020.143,0,0,0,817,1660,638,15,12,23,140,161,73,1,0,0
evm.model.pcontig_020.142,1391,1543,1678,381,926,375,126,264,105,628,1742,873,1160,1054,1090
evm.model.pcontig_020.147,2154,1753,2261,240,583,220,220,235,236,809,3244,1438,1682,930,1257
evm.model.pcontig_020.146,5,2,3,2,0,0,0,0,0,1,5,9,4,0,2
evm.model.pcontig_020.144,3561,2817,3774,38,154,47,80,118,84,512,2272,1210,893,740,1008
evm.model.pcontig_020.148,4,4,4,2,5,1,0,1,0,0,8,4,33,18,20
evm.model.pcontig_020.354,4,4,2,1,0,1,0,0,0,0,2,1,0,0,0
evm.model.pcontig_020.355,2040,1529,1915,119,371,127,200,324,171,860,2430,1099,1401,1371,1209
evm.model.pcontig_020.356,229,167,198,493,1583,470,25,13,43,359,527,146,9,7,13
evm.model.pcontig_020.357,397,494,479,30,61,39,28,36,32,180,580,258,249,216,228
evm.model.pcontig_020.350,15,15,11,36,109,35,3,4,6,41,61,14,17,17,12
evm.model.pcontig_020.351,3434,3482,3625,843,2016,723,285,376,287,1113,3291,1393,2398,1934,2164
evm.model.pcontig_020.352,2357,1810,2294,270,576,177,224,631,199,1194,3317,1551,972,979,970
evm.model.pcontig_020.353,15,13,16,2,6,0,9,0,7,256,1277,453,11,8,12
evm.model.pcontig_020.358,2512,1993,2627,71,134,59,158,229,150,1015,3731,1783,1037,850,1013
evm.model.pcontig_020.359,1037,727,975,48,170,70,146,221,137,802,2438,1088,316,271,289
evm.model.pcontig_020.169,716,648,815,280,676,283,115,169,92,568,1146,478,401,347,456
evm.model.pcontig_020.168,69,56,87,21,56,32,128,124,103,795,1362,356,75,77,70
evm.model.pcontig_020.163,565,564,636,1155,2146,629,497,1193,594,6276,6711,8124,86,91,114
evm.model.pcontig_020.162,2,2,1,3,6,2,0,1,1,1,10,3,0,0,0
evm.model.pcontig_020.161,0,0,0,1,2,1,0,0,0,0,5,4,0,0,0
evm.model.pcontig_020.167,89,165,153,658,1592,1235,1959,1968,1794,5273,31747,13241,8,8,9
evm.model.pcontig_020.166,541,481,518,162,450,162,297,305,283,932,2913,1304,244,158,184
evm.model.pcontig_020.165,3,2,4,30,131,52,52,45,30,331,1255,410,4,2,2
evm.model.pcontig_020.164,0,0,0,10,20,18,10,16,6,34,328,216,1,0,0
evm.model.pcontig_020.123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_020.4,127,132,138,37,144,41,7,9,8,56,251,121,52,48,42
evm.model.pcontig_020.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
evm.model.pcontig_020.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.122,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.285,4107,3505,3494,5464,15980,5822,2335,3026,2225,7354,28953,12823,5690,6300,4636
evm.model.pcontig_020.107,0,0,0,374,646,291,97,11,110,30,775,1123,0,0,0
evm.model.pcontig_020.127,10201,10180,12008,1028,2540,874,510,594,457,2348,7281,2841,7116,5784,6319
evm.model.pcontig_020.126,2337,2014,2381,306,642,254,88,136,71,561,1196,533,745,718,680
evm.model.pcontig_020.125,0,1,0,1277,2609,963,131,42,107,161,429,466,2,0,0
evm.model.pcontig_020.124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.pcontig_020.328,2968,3133,3038,531,1431,488,167,288,146,601,2112,1412,1886,1452,1724
evm.model.pcontig_020.309,2620,2635,2894,283,646,246,105,143,103,648,2271,891,1025,588,865
evm.model.pcontig_020.344,2453,2336,2697,248,509,159,121,161,135,947,1852,701,1124,929,1002
evm.model.pcontig_020.84,0,0,0,6,23,13,0,0,0,1,2,0,0,0,0
evm.model.pcontig_020.269,1,12,17,126,227,77,2,3,0,3192,3188,21,17,7,11
evm.model.pcontig_020.247,342,331,370,49,121,53,40,52,47,153,459,273,94,60,100
evm.model.pcontig_020.186,162,143,185,5,14,4,1,12,3,95,263,73,91,79,101
evm.model.pcontig_020.153,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
evm.model.pcontig_020.150,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
evm.model.pcontig_020.151,2559,2509,3005,611,1505,602,249,238,266,798,2708,1097,1823,1168,1440
evm.model.pcontig_020.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.97,1808,1439,1896,195,552,192,46,119,43,669,2031,485,5930,6919,5037
evm.model.pcontig_020.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.206,1263,1002,1271,140,424,149,57,79,40,424,1173,364,650,657,574
evm.model.pcontig_020.207,458,445,453,113,318,133,64,112,58,358,924,343,296,211,251
evm.model.pcontig_020.204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_020.205,304,280,341,141,352,130,45,51,27,254,1159,429,101,86,109
evm.model.pcontig_020.202,1613,1724,1868,155,289,116,71,70,62,279,970,428,729,364,559
evm.model.pcontig_020.203,210,249,295,31,75,24,9,5,9,107,115,53,86,47,48
evm.model.pcontig_020.200,0,0,0,318,699,291,43,14,37,41,153,140,0,0,0
evm.model.pcontig_020.201,1569,1589,1405,266,649,247,71,58,65,545,1700,525,574,441,498
evm.model.pcontig_020.209,968,978,1163,7,31,17,19,24,5,144,197,83,401,341,372
evm.model.pcontig_020.16,72,72,83,74,269,78,24,23,23,257,603,195,22,15,13
evm.model.pcontig_020.198,0,2,1,1,4,2,0,0,0,2,2,0,0,0,0
evm.model.pcontig_020.199,1018,807,988,178,402,145,258,302,236,962,3952,1911,421,309,385
evm.model.pcontig_020.220,1070,864,1100,96,249,105,104,199,93,475,1054,475,987,840,818
evm.model.pcontig_020.221,2,6,0,0,1,3,12,2,4,11,66,38,1,1,2
evm.model.pcontig_020.222,497,463,558,18,52,18,23,46,13,215,483,232,214,184,201
evm.model.pcontig_020.223,16,18,26,0,0,4,0,0,0,1,9,5,31,10,14
evm.model.pcontig_020.224,1134,1241,1193,93,202,82,49,71,32,270,970,413,456,343,445
evm.model.pcontig_020.225,18,15,22,3,9,4,31,11,24,88,330,184,6,4,3
evm.model.pcontig_020.226,259,373,403,50,141,46,250,122,212,671,2621,1326,192,72,175
evm.model.pcontig_020.227,69,125,133,97,253,84,71,28,61,186,778,414,44,31,46
evm.model.pcontig_020.228,59,54,70,3,12,1,6,3,4,19,75,32,37,37,41
evm.model.pcontig_020.229,1632,1712,1788,133,316,103,66,94,71,600,1462,521,863,567,656
evm.model.pcontig_020.36,0,0,0,1,10,0,0,0,0,5,8,2,0,0,0
evm.model.pcontig_020.37,440,478,559,277,571,233,48,77,48,402,962,308,320,265,270
evm.model.pcontig_020.34,1,0,0,138,220,82,1,0,0,159,303,31,1,2,0
evm.model.pcontig_020.32,27,71,94,109,348,113,30,30,30,125,445,226,68,49,50
evm.model.pcontig_020.33,1481,1442,1624,1673,4255,1551,400,541,387,1359,4224,1728,1651,1843,1551
evm.model.pcontig_020.145,2010,1741,1934,52,192,76,114,149,120,548,1847,678,1629,1067,1276
evm.model.pcontig_020.149,2,0,4,5,5,2,0,0,0,3,11,2,42,14,36
evm.model.pcontig_020.360,8541,9307,9483,2621,6347,2355,573,973,555,2556,12235,4499,5890,6165,5381
evm.model.pcontig_020.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.31,12,13,21,28,92,41,5,3,5,14,77,39,6,14,12
evm.model.pcontig_020.248,69,114,92,157,312,225,244,19,254,374,2467,1465,33,23,49
evm.model.pcontig_020.249,7,5,11,0,0,0,2,0,0,1,2,2,0,0,5
evm.model.pcontig_020.242,41,58,64,64,141,30,35,61,27,145,1283,350,38,31,46
evm.model.pcontig_020.243,1766,1862,1705,211,441,168,126,311,117,755,1524,554,998,977,994
evm.model.pcontig_020.240,1231,998,1248,169,340,164,397,243,357,1060,5229,2881,329,267,254
evm.model.pcontig_020.241,8,12,11,1,3,5,3,3,2,120,180,19,14,13,11
evm.model.pcontig_020.246,1658,1522,1735,267,585,247,245,288,227,1011,3006,1371,445,377,456
evm.model.pcontig_020.244,452,806,660,3043,5379,2869,3900,6072,3734,10801,34473,15069,880,951,800
evm.model.pcontig_020.245,340,391,433,1,2,2,0,1,2,4,13,4,250,148,209
evm.model.pcontig_020.38,648,799,865,25,47,28,2,3,1,8,10,5,1219,1125,1206
evm.model.pcontig_020.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.15,3,5,1,9,11,2,1,0,1,881,1071,15,11,4,0
evm.model.pcontig_020.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_020.11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
evm.model.pcontig_020.13,710,573,726,284,612,233,161,205,145,591,2374,1096,859,637,628
evm.model.pcontig_012.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_012.72,518,525,583,249,524,246,157,159,164,562,1634,698,232,209,217
evm.model.pcontig_012.71,1884,1661,2035,397,839,395,341,283,298,1170,3741,1920,854,684,737
evm.model.pcontig_012.77,1284,1066,1127,131,357,133,180,182,182,773,2271,922,583,427,515
evm.model.pcontig_012.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_012.78,2,1,3,3,32,10,1,0,1,10,28,14,0,3,1
evm.model.pcontig_012.70,2555,1900,2503,976,2575,869,223,214,237,1311,4544,1623,707,706,601
evm.model.pcontig_012.79,49,20,21,8,17,9,1,1,1,4,12,4,12,9,7
evm.model.pcontig_012.53,165,163,209,5,12,9,16,32,22,217,464,165,86,52,65
evm.model.pcontig_012.371,0,0,0,0,5,0,0,0,0,18,15,2,0,0,1
evm.model.pcontig_012.370,125,166,187,776,2937,866,30,63,37,4010,7138,516,163,155,157
evm.model.pcontig_012.373,2306,2449,2498,248,827,293,65,143,63,538,1198,573,1098,982,1046
evm.model.pcontig_012.375,53,47,65,8,33,7,649,128,629,359,2744,2384,26,31,46
evm.model.pcontig_012.374,29630,31050,32974,267,791,370,529,417,488,1551,6549,3681,8251,6110,8201
evm.model.pcontig_012.90,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
evm.model.pcontig_012.93,35,17,26,6,3,3,7,7,1,22,52,35,26,12,24
evm.model.pcontig_012.95,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
evm.model.pcontig_012.94,0,0,0,2,8,2,0,0,0,4,11,4,5,0,1
evm.model.pcontig_012.96,0,0,1,0,0,0,0,0,2,0,4,2,0,1,0
evm.model.pcontig_012.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_012.98,2,2,0,0,0,3,0,0,0,1,1,0,0,1,0
evm.model.pcontig_012.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
evm.model.pcontig_012.3,0,0,0,0,0,0,1,0,1,0,91,49,0,0,0
evm.model.pcontig_012.2,7,5,7,8,11,7,1,0,1,0,229,120,7,22,12
evm.model.pcontig_012.5,4,4,2,6,23,7,0,0,0,4,9,10,0,1,0
evm.model.pcontig_012.4,0,0,0,3,9,5,2,0,3,2,331,142,0,1,0
evm.model.pcontig_012.7,1362,1058,1385,514,1233,511,216,370,200,1178,3869,1549,1579,1705,1361
evm.model.pcontig_012.6,5,8,5,72,238,91,0,1,0,20,54,25,7,11,5
evm.model.pcontig_012.9,0,2,0,1,18,9,1,0,0,6,3,2,2,0,1
evm.model.pcontig_012.8,82,80,80,7,29,21,0,0,1,926,1163,18,195,187,191
evm.model.pcontig_012.68,100,270,250,1612,5881,1774,146,73,145,3133,4800,729,66,51,68
evm.model.pcontig_012.69,2,1,2,2514,7655,2543,10,32,11,1195,1068,117,0,0,0
evm.model.pcontig_012.319,0,4,3,0,0,0,0,0,1,3,11,6,11,3,9
evm.model.pcontig_012.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
