"Spores" "UngerminatedSpores" "Haustoria" "X6dpi" "X9dpi" ""
"evm.model.pcontig_060.94" -1.10671801424186 -0.50095902303986 0.87519930030214 0.31292441407844 0.41955332290114 5
"evm.model.pcontig_060.51" -0.916059797054 -2.144186816004 2.185811712466 0.440802504376 0.433632396216 5
"evm.model.pcontig_062.72" -0.820912650067999 -0.565004914377999 1.525767076212 -1.410008932778 1.270159421012 5
"evm.model.pcontig_062.98" -0.56814826491 -0.59923703463 1.00745456198 0.29552133375 -0.13559059619 5
"evm.model.pcontig_062.84" -0.99097899763542 -0.31678511126542 0.97000106414268 0.52599633613358 -0.18823329137542 5
"evm.model.pcontig_062.61" -1.7490484727116 -1.3837308127206 2.2477703660434 -1.0446683190746 1.9296772384634 5
"evm.model.pcontig_064.89" -0.538446797466 0.481370595994 3.120831078984 -3.091509470746 0.0277545932340004 5
"evm.model.pcontig_065.13" -2.25728053196 -1.38365650571 2.89301990069 0.5902737897 0.157643347280001 5
"evm.model.pcontig_066.73" -1.751344352768 -0.999190962548 2.172051746122 0.393644520742 0.184839048452 5
"evm.model.pcontig_070.19" -0.89892262496 -0.57564905777 2.36528451433 -0.09720099378 -0.79351183782 5
"evm.model.pcontig_070.68" -0.264730667546 -0.681479584295 2.56930289357 -0.270425213864 -1.352667427865 5
"evm.model.pcontig_072.61" -0.6899346257186 -1.3375038215286 1.3994765183544 1.7661756915014 -1.1382137626086 5
"evm.model.pcontig_049.150" -1.2810613346668 -0.7863317291268 2.0217080039432 0.1589202398172 -0.1132351799668 5
"evm.model.pcontig_049.53" -0.74094272242256 -0.43955212809256 0.65851716497524 0.00873710090844004 0.51324058463144 5
"evm.model.pcontig_052.86" 0.868932065099999 1.1267329362 2.8837234316 -3.3537460153 -1.5256424176 5
"evm.model.pcontig_052.170" -0.118721984242 0.651465076288 1.438315845508 -1.211418440092 -0.759640497462 5
"evm.model.pcontig_052.111" -0.148427651752 -0.267680845042 1.045034145698 -1.327002627632 0.698076978727999 5
"evm.model.pcontig_052.57" -1.154240680218 0.673561700532 2.104407776412 -3.170852948778 1.547124152052 5
"evm.model.pcontig_054.91" -1.99595561914312 -0.27318122276172 1.55528891957828 0.95252427735828 -0.23867635503172 5
"evm.model.pcontig_054.69" -1.2389683979002 -1.0616494416302 2.2888659751498 0.4976347465808 -0.4858828822002 5
"evm.model.pcontig_055.90" -0.8348518563908 -0.3088811859008 1.9532767587402 0.2089777154122 -1.0185214318608 5
"evm.model.pcontig_055.138" 0.335102278434 0.720669059204001 4.092211388134 -6.514840844706 1.366858118934 5
"evm.model.pcontig_055.67" -1.036777621 -0.33790280651 2.5003350917 -0.69144182686 -0.43421283733 5
"evm.model.pcontig_056.84" 1.5093903050912 -3.3036155534048 1.7845984365312 -0.3443435067188 0.3539703185012 5
"evm.model.pcontig_057.61" 0.605980518104 -0.345799611416 1.275034611074 -0.994979089236 -0.540236428526 5
"evm.model.pcontig_057.68" -1.883185527784 -0.093921334894 3.261418087346 -1.138634403394 -0.145676821274 5
"evm.model.pcontig_057.74" -0.252715605618 -0.971782540268 2.397776192552 -0.130760145998 -1.042517900668 5
"evm.model.pcontig_058.81" -1.46794368330228 -0.0850528295346802 1.85148491202532 0.12112068096532 -0.41960908015368 5
"evm.model.pcontig_058.34" 0.0747913634339996 0.409752860354 1.287147521354 -1.956053327996 0.184361582854 5
"evm.model.pcontig_058.22" -0.76390494278606 0.58747808084494 1.26722241886494 -1.08754480838876 -0.00325074853505991 5
"evm.model.pcontig_059.50" -1.389251808004 -1.045961062854 2.197381173446 0.503573705946 -0.265742008534 5
"evm.model.pcontig_059.17" -2.3938401510066 1.1222363813554 1.0627037618354 -2.0081923451696 2.2170923529854 5
"evm.model.pcontig_059.67" -0.353077954102 -1.054573544272 1.990288778978 -0.0818768275219997 -0.500760453081999 5
"evm.model.pcontig_041.84" -0.427213640190001 0.76006484705 1.4755889199 -2.96265221988 1.15421209312 5
"evm.model.pcontig_041.174" -0.97966311153 -0.51604616666 1.3135251255 -0.22897347822 0.41115763091 5
"evm.model.pcontig_041.173" -0.9386912304386 -0.6095292775786 1.3520147961864 0.1642168275194 0.0319888843114 5
"evm.model.pcontig_041.104" -1.2979773378934 -1.1247886307334 2.6181307905866 -0.0409564864724 -0.1544083354874 5
"evm.model.pcontig_041.99" -0.210816303968 1.171096703962 1.411518876142 -2.157417798848 -0.214381477288 5
"evm.model.pcontig_041.167" -1.21056855151 -0.360140536739999 1.79122622002 0.285965711020001 -0.50648284279 5
"evm.model.pcontig_041.148" -1.9645588961642 -0.8669537605632 3.6322549141358 -0.2521133892232 -0.5486288681852 5
"evm.model.pcontig_042.53" -0.659716125976 -0.358333111036 0.897199542244 -0.446135428496 0.566985123264 5
"evm.model.pcontig_042.2" -1.29649711245 -0.74091562029 1.67420605222 0.453802119020001 -0.0905954384999994 5
"evm.model.pcontig_043.55" 1.113887093722 -0.591134387698 1.721488766672 -2.047453305058 -0.196788167638 5
"evm.model.pcontig_043.101" -1.01204533037724 0.00439926123465995 2.64050912359466 -1.14459370060174 -0.48826935385034 5
"evm.model.pcontig_043.89" -0.56324885105 -2.36046885702 2.18694384954 0.57924587835 0.15752798018 5
"evm.model.pcontig_043.63" 0.5714586875052 -0.2587971301748 1.8620511113652 -0.9618247896258 -1.2128878790698 5
"evm.model.pcontig_043.26" -2.174965104412 -0.514717015692 3.778491098588 0.127951580818 -1.216760559302 5
"evm.model.pcontig_044.130" -1.451112422314 -0.382174167384 1.387238271536 -1.641512426144 2.087560744306 5
"evm.model.pcontig_044.165" -2.0043475767876 -0.8687525455986 2.4345419803124 -0.6033555402486 1.0419136823224 5
"evm.model.pcontig_044.168" -1.7706267482656 -1.1917275715956 2.0844284516144 -0.0933563480336 0.9712822162804 5
"evm.model.pcontig_044.64" -1.39949156256 -1.79249810286 3.82991825061 -1.57121933316 0.93329074797 5
"evm.model.pcontig_044.21" -0.100063123356 -0.520643997506 3.774605142214 -1.476901123896 -1.676996897456 5
"evm.model.pcontig_044.109" -2.3947379792546 -1.4085849311836 2.9422717533054 1.1138409242754 -0.2527897671426 5
"evm.model.pcontig_044.4" -2.26067880718076 -0.44268583889096 3.53994667659924 -0.67103906845276 -0.16554296207476 5
"evm.model.pcontig_045.38" 0.25779252803528 -0.33417251195472 1.82892544669528 -1.28059645125312 -0.47194901152272 5
"evm.model.pcontig_045.140" -1.437833172347 -0.909226587967 2.494784493571 -0.317754100914 0.170029367657 5
"evm.model.pcontig_046.157" -1.660099399402 0.124737795368 2.279161490828 -0.523128567202 -0.220671319592 5
"evm.model.pcontig_046.94" -0.321468032664 0.586133176256 3.017356933956 -1.139772932984 -2.142249144564 5
"evm.model.pcontig_046.70" 0.625346093412 -0.709040120568 1.082894010582 -0.883146581508 -0.116053401918 5
"evm.model.pcontig_046.110" -1.219208890811 0.230063099395 1.222679432575 -1.235535931354 1.002002290195 5
"evm.model.pcontig_046.124" -1.26291614046116 -0.20046533977816 0.94990934633084 -0.0333468380691601 0.54681897197764 5
"evm.model.pcontig_047.49" 0.232518550974 -2.171596001386 1.934978477944 -1.687975791396 1.692074763864 5
"evm.model.pcontig_047.52" -0.693344747259999 -1.75399115147 2.28382763159 0.42913068399 -0.26562241685 5
"evm.model.pcontig_047.14" -0.870303863931 -1.033568582363 1.648681691436 -0.379641216182 0.63483197104 5
"evm.model.pcontig_048.109" 0.5494726810418 -0.9690400665382 1.4623001740018 -1.6549253530772 0.6121925645718 5
"evm.model.pcontig_048.66" -0.11586762856868 -1.49883105448468 2.94361254291132 -1.16974007846928 -0.15917378138868 5
"evm.model.pcontig_048.65" -0.740723282391 -1.184227475091 2.000859189329 -0.140063063854 0.064154632007 5
"evm.model.pcontig_048.40" 0.571006602586 -1.428571593004 2.154591461136 -0.874709606564 -0.422316864153999 5
"evm.model.pcontig_048.68" -2.8510026767144 -0.1149666610664 3.6551232757136 -0.2068418068464 -0.4823121310864 5
"evm.model.pcontig_033.216" -0.9362303522838 -0.7950285114538 1.5340547618252 0.1377007402732 0.0595033616392 5
"evm.model.pcontig_033.101" -0.11105199473137 -1.20099967988337 1.29171136827163 0.30264529878748 -0.28230499244437 5
"evm.model.pcontig_033.143" 0.0611345034569999 -2.268886038767 3.091373867817 0.485824459087 -1.369446791594 5
"evm.model.pcontig_033.76" 0.6684788646784 -2.5498670956216 4.1619518513784 -1.1415679588806 -1.1389956615546 5
"evm.model.pcontig_033.154" -0.056482465068 -0.221438457998 2.564303949622 -1.270085820148 -1.016297206408 5
"evm.model.pcontig_033.85" -1.0029984730208 0.0199785710842 2.2844362663742 -0.5981110589528 -0.7033053054848 5
"evm.model.pcontig_034.95" -0.455679135602001 -0.426499872402001 1.257023411898 0.131813581297999 -0.506657985192 5
"evm.model.pcontig_034.126" -0.7453274742668 -0.0792013072628002 0.6143267210052 -0.5251214802508 0.7353235407752 5
"evm.model.pcontig_035.46" -0.221986164499 -0.851707104759 1.778806854301 -1.427549691144 0.722436106101 5
"evm.model.pcontig_035.44" -0.642705050729999 -0.187430904019999 1.44330884667 -0.412177126 -0.20099576592 5
"evm.model.pcontig_035.50" -1.05235801918 0.24973601202 0.77545513782 0.24560698012 -0.21844011078 5
"evm.model.pcontig_035.166" -1.235234280822 -0.974944622922 1.800995353398 0.155723277688001 0.253460272658 5
"evm.model.pcontig_035.36" -1.4794776538558 -0.9571135274158 2.2356485828442 0.0476220656132 0.1533205328142 5
"evm.model.pcontig_036.75" -1.34192469975 -0.60874219905 2.61278920106 -0.49770209547 -0.16442020679 5
"evm.model.pcontig_036.44" -1.58038853103108 -0.720459302381078 1.41459801483192 0.409603443093022 0.476646375487212 5
"evm.model.pcontig_036.4" -0.631781200698 -0.595153206038 0.945101308942 -0.131047850428 0.412880948222 5
"evm.model.pcontig_036.26" 1.4006745081634 -0.5894657325566 1.8493303891834 -1.5937136845136 -1.0668254802766 5
"evm.model.pcontig_037.61" -0.9600466524444 -2.1240607534684 2.1948244150076 0.1136931375076 0.7755898533976 5
"evm.model.pcontig_039.87" -0.363178049714 -0.177046062764 3.676133213716 -1.533879798814 -1.602029302424 5
"evm.model.pcontig_039.175" -1.6532622501444 -0.000615983658399988 1.0347749887956 0.0684756360026 0.5506276090046 5
"evm.model.pcontig_039.46" -1.9175174916274 -1.2259721851574 3.2004507763326 0.7888660203396 -0.8458271198874 5
"evm.model.pcontig_039.33" -0.6658762825594 -0.8960104529194 1.4461153900586 0.0853244103546 0.0304469350656 5
"evm.model.pcontig_039.39" -1.19613890385 0.17124334614 2.72706939863 -1.46699675556 -0.23517708536 5
"evm.model.pcontig_039.59" -1.095559035924 -0.887276856794 1.496218932286 -0.814322657523999 1.300939617956 5
"evm.model.pcontig_040.165" -2.49384633672 0.84947220012 1.49530388137 -0.60146562585 0.750535881079999 5
"evm.model.pcontig_040.159" -2.3164299955768 -0.8642684936708 3.0407518014132 0.1960402717142 -0.0560935838798001 5
"evm.model.pcontig_028.113" -1.413556234296 -1.273042985856 3.563482887274 0.0591295229339996 -0.936013190056 5
"evm.model.pcontig_028.171" -1.7300096983628 -0.7812061467568 2.9747448114732 -1.3065369134268 0.8430079470732 5
"evm.model.pcontig_028.91" -1.30205402954 -0.92664872854 1.53961965136 0.44587587406 0.24320723266 5
"evm.model.pcontig_028.131" -0.1944546349756 -0.8700544289616 1.4374867206534 0.3286018171134 -0.7015794738296 5
"evm.model.pcontig_028.137" 0.639774753912 -1.391689494628 2.291155033942 -1.696927726008 0.157687432782 5
"evm.model.pcontig_029.63" -1.6674388632956 -1.6146464542046 2.6574014478644 0.3122880494504 0.3123958201854 5
"evm.model.pcontig_029.111" -1.07781848378148 -1.97164360240708 3.86563976758452 -1.22373315347048 0.40755547207452 5
"evm.model.pcontig_029.90" -1.651142098592 -1.787211630622 3.414634295418 -0.409315948802 0.433035382598 5
"evm.model.pcontig_030.220" -1.144218742412 1.320531443828 0.638083721938 -2.451477369472 1.637080946118 5
"evm.model.pcontig_030.221" -1.404536379628 -0.249373366828 1.265840693462 0.105917613812 0.282151439182 5
"evm.model.pcontig_031.60" -0.787605291464 1.343358711416 0.895382222596 -0.729661935004 -0.721473707544 5
"evm.model.pcontig_031.110" -1.14399911151954 -0.44511587772474 2.06126442573126 -1.08329310766824 0.61114367118126 5
"evm.model.pcontig_031.174" -2.0303891429604 -1.3605083611204 2.9223661219296 -0.1809916269934 0.6495230091446 5
"evm.model.pcontig_021.181" -1.773795163154 -1.868901371299 2.684333691508 -0.942676082163 1.901038925108 5
"evm.model.pcontig_021.127" -1.350103936428 -1.828085633318 3.709055037512 -1.528357532078 0.997492064312 5
"evm.model.pcontig_021.118" -0.2246783444 -2.56408699107 2.29194169929 0.40958887214 0.0872347640399997 5
"evm.model.pcontig_021.47" -1.6244746180388 -0.2298786090928 1.3002008078972 -0.2272891905928 0.7814416098272 5
"evm.model.pcontig_022.218" -1.42793890103 0.46959771478 0.32067189354 0.49967714286 0.13799214985 5
"evm.model.pcontig_022.29" -0.788899920914 0.672456488936 1.850560820986 -1.154764509154 -0.579352879854 5
"evm.model.pcontig_022.162" -0.662901311642001 -0.0585966411320005 1.396521480228 -0.715046270092001 0.0400227426379995 5
"evm.model.pcontig_023.62" -2.5796975580636 -0.4514229751616 3.7438533832084 -0.6733283335016 -0.0394045164815999 5
"evm.model.pcontig_023.244" 0.3539622170856 0.2136844076876 1.2649059747346 -0.5026307006024 -1.3299218989054 5
"evm.model.pcontig_023.223" -1.689849764154 -0.575382923634 1.353592002756 0.546750015806 0.364890669226001 5
"evm.model.pcontig_023.212" 0.3103432343732 -1.3064078571438 1.2825540402902 -0.6487830171168 0.3622935995972 5
"evm.model.pcontig_025.121" -0.6821568555831 0.2381983307009 2.8808122364709 -1.4995308709306 -0.9373228406581 5
"evm.model.pcontig_025.94" -0.415451779042 -1.635860495112 1.851587825788 -0.377339860912 0.577064309278 5
"evm.model.pcontig_025.73" -2.141347653832 -0.374528959441999 2.596579678658 -0.0289160388420004 -0.0517870265419997 5
"evm.model.pcontig_025.10" 0.237987326864 -0.913853908996 0.804012438714 -1.858780613366 1.730634756784 5
"evm.model.pcontig_026.253" 1.1839006058058 -0.5344214737342 1.3700094840958 -1.4682550579232 -0.5512335582442 5
"evm.model.pcontig_026.162" -1.532949661812 0.934972390068 1.885340168458 -0.157304774272 -1.130058122442 5
"evm.model.pcontig_026.70" -0.7011693523954 -0.8974024842124 1.3623925925866 -0.4298640570824 0.6660433011036 5
"evm.model.pcontig_026.280" -1.5269459553386 -1.6980039842796 3.3074458218404 -0.3087534297296 0.2262575475074 5
"evm.model.pcontig_027.9" -0.8446450792894 -0.0253643409224 0.9561889291056 0.0959650784956 -0.1821445873894 5
"evm.model.pcontig_027.241" -1.002102710892 -0.550353769062 3.261287054838 -0.841646054642 -0.867184520242 5
"evm.model.pcontig_027.41" -0.288935320052 -0.0665992733219998 2.024800124728 -1.942744709432 0.273479178078 5
"evm.model.pcontig_027.191" -1.0446090724378 -0.4742595379178 1.0650308336112 0.00243617554219999 0.4514016012022 5
"evm.model.pcontig_027.163" -1.241095881076 0.556836758434 1.819343749204 -0.904629796346 -0.230454830216 5
"evm.model.pcontig_027.52" -1.1763021481096 -1.9350329222346 3.4371181271194 -0.5129307623346 0.1871477055594 5
"evm.model.pcontig_027.160" -0.75557204233082 -1.82562324411682 2.61917812517818 -1.22015777619872 1.18217493746818 5
"evm.model.pcontig_018.209" -1.002758499772 -1.366562516692 2.211254137598 -0.620414016131999 0.778480894998001 5
"evm.model.pcontig_018.163" -0.349070335611 -0.9449926707575 2.2638862081885 0.1539515530265 -1.1237747548465 5
"evm.model.pcontig_018.148" -1.822357969714 -1.655054060854 3.305016083036 0.555318693436 -0.382922745904001 5
"evm.model.pcontig_018.279" -0.46345535321 0.27888586499 1.08770869979 -2.74005105467 1.8369118431 5
"evm.model.pcontig_018.112" -1.7802974676796 -1.1494132731596 2.5916458638504 0.4896097585454 -0.1515448815566 5
"evm.model.pcontig_018.164" 0.415572369983 -0.965120167009 1.730103829641 -0.301704960012 -0.878851072603 5
"evm.model.pcontig_019.231" -1.5205692311526 -1.4365351367626 3.9706454884014 -1.0967057630376 0.0831646425514001 5
"evm.model.pcontig_019.23" -1.202652477328 -0.180845404188 1.529197780052 0.113108820461999 -0.258808718998001 5
"evm.model.pcontig_019.168" -1.458083052593 -1.312067547893 2.086629339917 0.783624995461 -0.100103734892 5
"evm.model.pcontig_020.79" -1.206161228406 -1.000371499446 3.961267533044 -1.715087050806 -0.0396477543859994 5
"evm.model.pcontig_020.133" -0.7172170545586 0.4327616085514 2.1669840417914 -2.4986498944356 0.6161212986514 5
"evm.model.pcontig_020.253" -0.649090314508 -0.808963949818 1.805160902932 -0.680318681218 0.333212042612 5
"evm.model.pcontig_020.95" 0.173676278072 -1.029872399448 2.197005063992 -0.854125058048 -0.486683884567999 5
"evm.model.pcontig_020.198" -0.4394603187106 -0.8454057238506 1.4825715209284 0.0218624837974 -0.2195679621646 5
"evm.model.pcontig_012.79" 0.514808635656 0.138796103276 1.369410775126 -0.784950990744 -1.238064523314 5
"evm.model.pcontig_012.2" -1.284643374806 0.652926433304 1.220930979604 -1.248437931226 0.659223893124 5
"evm.model.pcontig_012.6" -1.9672501363838 -0.5753221247438 4.3889473851662 -2.3208557443348 0.4744806202962 5
"evm.model.pcontig_012.152" -0.732515756206 -2.197302945826 2.951761710964 0.156315624794 -0.178258633726 5
"evm.model.pcontig_012.176" -0.8054054401284 0.4704367776906 1.5699254383806 -0.3444000273294 -0.8905567486134 5
"evm.model.pcontig_012.175" -1.06250709467528 -1.00719187992528 1.57412641072472 -0.07081953798828 0.56639210186412 5
"evm.model.pcontig_012.101" -0.565064229828 -0.770326564268 1.693907166232 -0.479403079828 0.120886707692 5
"evm.model.pcontig_013.85" 0.4893001181834 -0.9960228559166 3.3053258226834 -2.9183417878536 0.1197387029034 5
"evm.model.pcontig_013.356" -0.9528993570474 0.6465692610936 0.5137904780026 -0.4043055348834 0.1968451528346 5
"evm.model.pcontig_013.164" -0.92412586212 -1.00877425538 1.83848641041 0.10878885498 -0.0143751478900001 5
"evm.model.pcontig_013.348" -1.127406540088 -0.765293499818 1.450741790722 0.127490270501999 0.314467978682 5
"evm.model.pcontig_013.54" -0.778143297662 0.100445887138 2.173049075318 -1.704333335612 0.208981670818 5
"evm.model.pcontig_013.156" -1.123973908182 -0.912230289721998 2.414117885018 -0.232933807352 -0.144979879761999 5
"evm.model.pcontig_013.150" -0.433864393492001 -0.787214305412 3.024735814238 -1.324146893862 -0.479510221472 5
"evm.model.pcontig_014.298" -0.92716095414804 -0.27940314396704 2.40090121665596 -0.71872209057004 -0.47561502797084 5
"evm.model.pcontig_014.20" -2.0012979212492 -1.2839650395192 2.7308174223208 -0.5345713787332 1.0890169171808 5
"evm.model.pcontig_014.138" -0.48610124271156 -1.38460876588156 1.80932386070844 -0.20287460171856 0.26426074960324 5
"evm.model.pcontig_014.113" -0.83992655917386 -1.31143978567386 1.79810175147614 0.21440002133004 0.13886457204154 5
"evm.model.pcontig_014.128" -3.118909647311 -0.533353299979 3.032846684079 -0.858758958668 1.478175221879 5
"evm.model.pcontig_014.131" -0.427296670887999 0.428523691752 2.599906480672 -1.432938241558 -1.168195259978 5
"evm.model.pcontig_014.285" -0.886420302099 0.395319829514 1.174735527964 -0.896436482793 0.212801427414 5
"evm.model.pcontig_014.125" -0.80301613168 0.66445933162 0.60199466762 -0.123021420580001 -0.340416446979999 5
"evm.model.pcontig_016.106" -1.0288942917468 0.0076137772532 1.7280991488932 -0.0145597838728 -0.6922588505268 5
"evm.model.pcontig_016.53" -3.09848767118 0.322614117892 3.568644036772 -1.404046620566 0.611276137082 5
"evm.model.pcontig_016.57" -1.1361120436994 -0.8218720477864 2.5744642720626 -0.8444535010494 0.2279733204726 5
"evm.model.pcontig_016.254" 0.0983825694439995 -0.737448672646 2.214287338374 -0.383170124146 -1.192051111026 5
"evm.model.pcontig_016.116" -1.1773627685018 -0.5075970266808 2.5866411360882 -0.2810148230658 -0.6206665178398 5
"evm.model.pcontig_017.184" -2.097056955424 0.235427752936 1.718116270506 -0.0670119659640003 0.210524897946 5
"evm.model.pcontig_017.82" -1.5555100740964 -0.0715897800884001 2.7646470961036 -0.7527369264384 -0.3848103154804 5
"evm.model.pcontig_017.224" -1.76347654991764 -1.14968690934764 2.47937108148236 -0.04693873388364 0.48073111166656 5
"evm.model.pcontig_017.223" -1.50513709620145 -1.32351703757145 2.36659056450855 0.346942065200792 0.115121504063552 5
"evm.model.pcontig_017.3" -1.2459434525252 -0.6015030072742 2.0132998440438 -0.5696968909102 0.4038435066658 5
"evm.model.pcontig_007.335" -1.51709875271 -1.1033222709 2.86375386185 0.48984492539 -0.73317776363 5
"evm.model.pcontig_007.10" 0.13657907753 0.86096340885 1.4940451005 -2.43595071191 -0.0556368749700002 5
"evm.model.pcontig_007.308" -0.3494623786066 -1.5353859605906 1.9037204423804 0.2160884848804 -0.2349605880636 5
"evm.model.pcontig_007.175" -1.937543856428 -0.763484446578 1.753089787682 0.433564722492 0.514373792832 5
"evm.model.pcontig_007.227" -1.216404031308 -0.432910274668 2.836813123202 -0.195243149768 -0.992255667458 5
"evm.model.pcontig_008.311" -1.927157183886 -0.933791310286 2.958424489844 0.512465123184 -0.609941118856 5
"evm.model.pcontig_008.223" -0.00800098767600055 0.500304248703999 2.272448473454 -2.866742912336 0.101991177854 5
"evm.model.pcontig_008.106" -0.182550424722 0.209054642388 3.293656136988 -1.507656070192 -1.812504284462 5
"evm.model.pcontig_009.207" -1.09136792036616 0.37208790425454 2.02042661033454 -0.61801664539346 -0.68312994882946 5
"evm.model.pcontig_009.177" 1.130898160358 -0.417639862922 1.734272591898 -1.612881451272 -0.834649438062 5
"evm.model.pcontig_010.95" -1.576567483288 -0.970691563738 1.794212450892 -0.293128184662 1.046174780796 5
"evm.model.pcontig_010.94" -1.388368271388 0.117698249262 1.969383748292 -0.709868974698 0.0111552485319999 5
"evm.model.pcontig_010.65" -1.1770840276436 -0.5194609399946 0.9767342231234 0.7810821514974 -0.0612714069826 5
"evm.model.pcontig_010.25" -0.128089982752 0.321601542658001 2.065682031418 -1.040841573522 -1.218352017802 5
"evm.model.pcontig_010.229" -1.7572753822352 -0.9653001818952 1.5950866919648 1.2895494349548 -0.1620605627892 5
"evm.model.pcontig_010.119" -1.675368895708 -0.396577881468 1.893591077682 -0.598424462237999 0.776780161732001 5
"evm.model.pcontig_010.237" 0.0360925390514 -1.3296724631856 1.4208660426414 -0.1432883433686 0.0160022248614 5
"evm.model.pcontig_010.239" -1.52296703807611 -1.32603228840611 2.67353754540389 -0.174647764169112 0.350109545247448 5
"evm.model.pcontig_010.217" -1.3311871905104 -0.9108022739804 1.5748510208076 0.4697722765156 0.1973661671676 5
"evm.model.pcontig_011.148" -1.901823369124 2.225386719986 3.503987996316 -2.414330516984 -1.413220830194 5
"evm.model.pcontig_011.347" -1.099680408554 -0.038091713492 0.577865363552 0.442870353732 0.117036404762 5
"evm.model.pcontig_011.337" -0.293787056502 -1.410855654512 2.773053888218 -0.068660411392 -0.999750765812 5
"evm.model.pcontig_004.198" 0.481167642086 -3.447618267604 2.643376392186 0.735547624326 -0.412473390994 5
"evm.model.pcontig_004.319" -1.408998870832 -0.629321544802 3.209729229218 -0.415004376062 -0.756404437522 5
"evm.model.pcontig_004.163" -1.3362646698032 -1.6084647368672 3.7972065466268 -1.0394530487732 0.1869759088168 5
"evm.model.pcontig_004.142" -2.6069386149408 -0.6858913997068 2.2495163480392 0.9602396548292 0.0830740117791999 5
"evm.model.pcontig_004.18" -0.934791329225 -0.568448364575 0.88487509739 -0.053045021153 0.671409617563 5
"evm.model.pcontig_004.39" -0.677567784616 -0.514625957605999 0.966421615394 0.574799351024001 -0.349027224196 5
"evm.model.pcontig_004.388" -0.80203411494148 -0.40211756656608 0.86036820093452 -0.60515886560148 0.94894234617452 5
"evm.model.pcontig_004.115" -1.754374921771 0.404714271574 2.174724995574 -1.610540204661 0.785475859284 5
"evm.model.pcontig_004.116" -2.4253444981496 -1.0942447275436 3.3160685649304 -0.7927292410276 0.9962499017904 5
"evm.model.pcontig_004.19" -2.2520678507062 -0.9225219215882 3.7793409530138 -0.6339394279732 0.0291882472538 5
"evm.model.pcontig_005.399" -0.4333062566396 -0.9218515722766 1.0605670351964 -0.3342875603756 0.6288783540954 5
"evm.model.pcontig_005.395" -1.129834831534 -0.852454111964 2.077564436806 -0.150467814574 0.0551923212660004 5
"evm.model.pcontig_005.10" -2.3396957535868 -0.9663035622668 2.5920689469212 1.0942981774012 -0.3803678084688 5
"evm.model.pcontig_005.295" -0.601096540492 -1.123737743982 1.190524684788 0.121543052698 0.412766546987999 5
"evm.model.pcontig_005.123" -1.5621979147588 -1.5424195407688 3.6983770539012 -1.5383614304448 0.9446018320712 5
"evm.model.pcontig_005.272" -0.7398371986832 0.5183801841968 1.7448792930768 -2.6550883156872 1.1316660370968 5
"evm.model.pcontig_006.361" -0.525444964494 0.592503421306001 0.967397438736 -0.324031226553998 -0.710424668993999 5
"evm.model.pcontig_006.45" -0.971248086274 -0.0977566949439996 0.691527129385999 0.221386589256 0.156091062576 5
"evm.model.pcontig_006.461" -2.41665439196 -0.38331097403 4.1467099739 -4.03093125021 2.6841866423 5
"evm.model.pcontig_006.446" -1.7053297253496 -1.0108065646746 2.6383190171204 -0.5050188889916 0.5828361618954 5
"evm.model.pcontig_006.219" -0.496350600914 0.110032680485999 0.719395620216 -1.971484524514 1.638406824726 5
"evm.model.pcontig_006.445" -2.248231216606 0.00572229882400066 4.063257807364 -3.908013672856 2.087264783274 5
"evm.model.pcontig_002.448" -0.972690475112 -1.095888478212 3.880081740458 -1.228752506552 -0.582750280582 5
"evm.model.pcontig_002.229" -1.5566867014392 -1.2748377433702 1.9576207348608 -0.0357060908322 0.9096098007808 5
"evm.model.pcontig_002.119" -1.024480597729 0.055784874467 0.392337808297 0.397403751317 0.178954163648 5
"evm.model.pcontig_002.538" -1.40881705686068 0.41627969130382 2.77505788960382 -1.41654557441078 -0.36597494963618 5
"evm.model.pcontig_002.404" -0.750043966141012 0.292265874419988 0.644328387708048 -0.00468999013901206 -0.181860305848012 5
"evm.model.pcontig_002.402" -0.869357739306 -1.349763525366 1.890729932484 0.466747603344 -0.138356271156001 5
"evm.model.pcontig_002.38" -1.6219513506128 -0.8707466710178 1.8783763997602 0.2918853448002 0.3224362770702 5
"evm.model.pcontig_002.392" -1.0320348614028 0.7995076781132 0.3647562829732 -0.3945500290668 0.2623209293832 5
"evm.model.pcontig_002.243" -0.425445506218 -2.133749295458 3.045650026452 -1.797986175208 1.311530950432 5
"evm.model.pcontig_002.28" -0.0615123930040005 0.291416777776 2.647040588446 -0.758561697384 -2.118383275834 5
"evm.model.pcontig_002.204" -1.88688669563438 -1.22353493128438 2.72417288068562 0.46413364929152 -0.07788490305838 5
"evm.model.pcontig_003.479" -1.649297497746 -1.704285484576 3.429059080434 0.071930601854 -0.147406699966 5
"evm.model.pcontig_003.452" -0.9550273807632 -0.9498887843032 2.5746931871068 -0.2636331060202 -0.4061439160202 5
"evm.model.pcontig_003.232" -2.266265960794 -1.542659471724 2.693588774746 0.197378755696 0.917957902076 5
"evm.model.pcontig_003.508" -1.4818853709902 -2.2105241791262 2.9958358123988 0.0713951719787997 0.6251785657388 5
"evm.model.pcontig_003.506" -1.5386452289896 -0.8849360886796 2.6067124289504 0.7841024254684 -0.9672335367496 5
"evm.model.pcontig_003.384" -0.2846417151694 0.2236344081106 0.9380889232106 -1.5745566292424 0.6974750130906 5
"evm.model.pcontig_003.158" -0.0884628675544201 -1.67494670041242 3.36854369723558 -1.68645631953432 0.0813221902655799 5
